id,brand,model,model_year,milage,engine,transmission,accident,price
1785,RAM,3500 Tradesman,1,2990,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,At least 1 accident or damage reported,62900
4627,RAM,3500 Laramie,1,3763,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,143900
15054,RAM,3500 Tradesman,1,46000,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,56900
16979,RAM,1500 Rebel,1,1500,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,None reported,110000
17657,RAM,3500 Laramie,1,3763,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,54900
21909,RAM,3500 Tradesman,1,133504,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,61995
25960,RAM,1500 Laramie,1,1500,5.7L V8 16V MPFI OHV,8-Speed Automatic,None reported,115999
29062,RAM,1500 Laramie,1,251634,5.7L V8 16V MPFI OHV,Automatic,None reported,55600
41600,RAM,1500 Big Horn,1,154,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,78499
42588,RAM,1500 Big Horn,1,1400,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,None reported,44900
44428,RAM,1500 Rebel,1,5483,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,None reported,78999
46033,RAM,1500 Longhorn,1,3521,5.7L V8 16V MPFI OHV,Automatic,None reported,68362
46434,RAM,3500 Tradesman,1,2990,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,63900
48910,RAM,1500 Limited,1,1500,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,82000
53472,RAM,1500 Laramie,1,107714,5.7L V8 16V MPFI OHV,8-Speed Automatic,None reported,68750
