id,brand,model,model_year,milage,engine,transmission,accident,price
358,Honda,Pilot EX-L,4,19500,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,28500
564,Honda,Pilot EX-L,4,18500,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,29000
955,Honda,Civic EX,4,62000,174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,24000
4671,Honda,Civic Sport,4,53000,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,At least 1 accident or damage reported,24899
9402,Honda,Insight EX,4,64200,151.0HP 1.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,At least 1 accident or damage reported,20499
10131,Honda,Pilot EX-L,4,44000,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,33999
11115,Honda,Hardtop Cooper S,4,44362,1.5L I4 16V GDI DOHC Turbo,9-Speed Automatic,None reported,25215
11974,Honda,Civic Sport,4,61341,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,At least 1 accident or damage reported,25995
13119,Honda,Civic EX,4,112180,174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,13599
13442,Honda,Civic Sport,4,22227,2.0L I4 16V MPFI DOHC,Automatic CVT,At least 1 accident or damage reported,27671
15564,Honda,Civic EX,4,13935,174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,18500
16874,Honda,Pilot EX-L,4,45000,3.5L V6 24V GDI SOHC,6-Speed Automatic,None reported,28999
17727,Honda,Civic Sport,4,45303,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,None reported,33687
20401,Honda,Civic Sport,4,23162,174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,37500
20514,Honda,Civic Sport,4,19700,174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,29990
