id,brand,model,model_year,milage,engine,transmission,accident,price
123,Cadillac,RDX Base,8,68425,279.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,23500
363,Cadillac,ATS 2.5L Luxury,8,66000,202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,14900
477,Cadillac,Escalade ESV Luxury,8,115872,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,17200
560,Cadillac,Escalade ESV Luxury,8,50000,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,29000
589,Cadillac,Escalade ESV Luxury,8,112000,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,35500
1692,Cadillac,Escalade ESV Luxury,8,124000,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,25700
2273,Cadillac,Escalade ESV Luxury,8,118600,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,32000
2385,Cadillac,CTS 3.6L Premium,8,63460,321.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,21000
2920,Cadillac,SRX Luxury Collection,8,111000,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,13000
3620,Cadillac,DeVille Base,8,83000,–,A/T,None reported,16500
3707,Cadillac,Escalade Luxury,8,25786,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,28000
4891,Cadillac,SRX Luxury Collection,8,76163,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,17999
5250,Cadillac,XTS Luxury,8,96000,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,24000
5781,Cadillac,Escalade Luxury,8,106500,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,23000
6019,Cadillac,ATS 2.5L Luxury,8,225000,202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,19500
6045,Cadillac,XTS Luxury,8,62950,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,22495
6124,Cadillac,Escalade ESV Luxury,8,146000,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,20000
6403,Cadillac,ATS 2.0L Turbo Luxury,8,32000,272.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,22999
6573,Cadillac,Escalade ESV Luxury,8,146200,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,28500
6861,Cadillac,Escalade Luxury,8,81327,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,13500
7145,Cadillac,Escalade ESV Luxury,8,80581,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,28000
7210,Cadillac,CTS Luxury,8,117000,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,36000
