id,brand,model,model_year,milage,engine,transmission,accident,price
38,Porsche,911 R,8,12454,500.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,55000
199,Porsche,911 Carrera,8,67522,350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,51500
236,Porsche,Macan Turbo,8,50000,400.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,32000
260,Porsche,718 Boxster S,8,91140,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,17900
413,Porsche,Macan S,8,48000,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,31000
568,Porsche,Cayenne GTS,8,64600,440.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,42000
709,Porsche,718 Boxster S,8,60000,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,37000
1164,Porsche,Cayenne Platinum Edition,8,86818,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,13999
1330,Porsche,Cayenne Base,8,56000,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,25000
1425,Porsche,Panamera Edition,8,60000,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,38000
1803,Porsche,911 Carrera,8,58000,350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,19500
1906,Porsche,Panamera 4,8,13800,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,33999
2056,Porsche,Cayenne S,8,73091,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,23600
2321,Porsche,Panamera Edition,8,60000,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,21000
2420,Porsche,Cayenne Base,8,73043,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,23995
2449,Porsche,Macan S,8,49000,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,53000
2613,Porsche,Panamera Edition,8,65000,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,65000
2715,Porsche,Cayman S,8,62500,385.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,40500
3536,Porsche,Macan Base,8,34600,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,27500
3577,Porsche,Panamera 4,8,87000,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,15499
3674,Porsche,ProMaster 2500 Window Van High Roof,8,49000,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,29975
4027,Porsche,Macan S,8,39000,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,45000
4100,Porsche,Cayman Base,8,76000,265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,26500
4237,Porsche,Macan S,8,67998,3.0L V6 24V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,None reported,25495
4326,Porsche,Macan S,8,20250,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,42900
4386,Porsche,911 Carrera 4S,8,28000,320.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,36995
4512,Porsche,911 Carrera S,8,13500,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,46999
4518,Porsche,Cayenne GTS,8,64600,440.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,35900
4737,Porsche,Macan S,8,46200,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,40999
4753,Porsche,Cayman Base,8,43000,275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,30500
4807,Porsche,Macan S,8,120000,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,30000
4834,Porsche,Cayenne GTS,8,99100,440.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,78500
4842,Porsche,Macan S,8,91877,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,36000
5002,Porsche,911 Carrera,8,11256,350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,52999
5097,Porsche,Panamera 4 Platinum Edition,8,85275,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,17999
5419,Porsche,Cayman Base,8,10431,275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,35999
5535,Porsche,Cayenne S,8,69000,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,31000
5667,Porsche,Cayenne S,8,96273,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,32000
5897,Porsche,718 Boxster S,8,50000,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,16995
6153,Porsche,911 Carrera S,8,68500,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,29950
6248,Porsche,911 R,8,12454,500.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,210000
6337,Porsche,Macan S,8,50000,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,75000
6380,Porsche,Macan S,8,50000,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,36000
6397,Porsche,Cayenne GTS,8,72329,440.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,215000
6767,Porsche,Cayenne Base,8,87092,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,20900
6782,Porsche,Cayenne Base,8,85000,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,24950
6821,Porsche,911 Carrera S,8,20561,420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,65000
7013,Porsche,Panamera Edition,8,60000,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,45000
7251,Porsche,911 GT3,8,30700,475.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,138999
7297,Porsche,Boxster GTS,8,64800,330.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,25900
7535,Porsche,Macan S,8,40950,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,29600
7778,Porsche,Cayenne Base,8,117697,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,21000
8002,Porsche,Panamera 4 Edition,8,97579,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,20000
8925,Porsche,Cayenne Base,8,77000,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,32000
9130,Porsche,Cayenne S,8,76200,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,39900
9272,Porsche,Cayenne Base,8,65000,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,18999
9660,Porsche,Macan Turbo,8,51700,400.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,49900
9950,Porsche,Panamera 4,8,78568,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,29950
