id,brand,model,model_year,milage,engine,transmission,accident,price
467,Rolls-Royce,Ghost Base,3,850,563.0HP 6.7L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,314900
1335,Rolls-Royce,Ghost Base,3,79000,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,85000
1520,Rolls-Royce,Cullinan,3,25240,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,77535
14752,Rolls-Royce,Cullinan,3,6987,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,279950
15968,Rolls-Royce,Ghost Base,3,8603,6.8L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,89900
21037,Rolls-Royce,Ghost Base,3,22700,563.0HP 6.7L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,87150
23290,Rolls-Royce,Ghost Base,3,850,563.0HP 6.7L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,69000
26090,Rolls-Royce,Cullinan,3,398,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,50927
28569,Rolls-Royce,Cullinan,3,15107,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,24991
31808,Rolls-Royce,Ghost Base,3,850,563.0HP 6.7L 12 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,599000
33806,Rolls-Royce,Ghost Base,3,79000,563.0HP 6.7L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,67250
35994,Rolls-Royce,Ghost Base,3,850,563.0HP 6.7L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,78500
40815,Rolls-Royce,Ghost Base,3,7585,6.8L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,84645
40869,Rolls-Royce,Ghost Base,3,1500,563.0HP 6.7L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,91500
40911,Rolls-Royce,Ghost Base,3,7900,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,91000
44485,Rolls-Royce,Ghost Base,3,79000,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,54500
45796,Rolls-Royce,Ghost Base,3,22480,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,76000
46114,Rolls-Royce,Cullinan,3,14976,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,23105
49126,Rolls-Royce,Ghost Base,3,850,563.0HP 6.7L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,92000
