id,brand,model,model_year,milage,engine,transmission,accident,price
575,Dodge,Viper GTC,11,76500,645.0HP 8.4L 10 Cylinder Engine Gasoline Fuel,M/T,None reported,5699
2061,Dodge,Avenger SE,11,124705,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,41500
3263,Dodge,Avenger SE,11,137000,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,8500
5658,Dodge,Charger R/T Scat Pack,11,16800,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,40500
5713,Dodge,Dart SE,11,75539,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,17800
5775,Dodge,Avenger SE,11,97579,283.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,2500
15839,Dodge,Challenger SE,11,70000,305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,15000
16965,Dodge,Charger R/T,11,95000,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,17900
18352,Dodge,Grand Caravan R/T,11,132600,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,8500
19026,Dodge,Charger R/T,11,113500,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,17900
19683,Dodge,Dart SE,11,76857,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,At least 1 accident or damage reported,11600
20713,Dodge,Dart SE,11,134000,160.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8500
23755,Dodge,Ram 2500 ST,11,138415,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,16750
23918,Dodge,Dart SE,11,76857,160.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,35000
24216,Dodge,Ram 1500 ST,11,119500,390.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5800
27038,Dodge,GL-Class GL 450,11,93000,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,10000
28184,Dodge,Ram 2500 ST,11,188000,355.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,14500
32184,Dodge,Ram 1500 ST,11,134000,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8500
37623,Dodge,Avenger SE,11,144200,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,24950
40211,Dodge,Challenger R/T,11,97700,375.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,10995
41556,Dodge,Challenger R/T,11,73000,375.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,17500
42506,Dodge,Ram 1500 ST,11,151544,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,15900
45155,Dodge,Mustang Shelby GT500,11,16478,650.0HP 5.8L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,66400
45628,Dodge,Ram 1500 ST,11,188000,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,10000
46658,Dodge,Magnum R/T,11,91877,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,13500
48373,Dodge,Charger R/T,11,118000,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,17900
49280,Dodge,Dart SE,11,66000,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,12000
52680,Dodge,Durango R/T,11,135000,360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,23000
53746,Dodge,Ram 1500 ST,11,92700,310.0HP 4.7L 8 Cylinder Engine Flex Fuel Capability,A/T,None reported,20000
