id,brand,model,model_year,milage,engine,transmission,accident,price
2814,Lincoln,MKC Base,12,212000,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,9450
12181,Lincoln,Town Car Base,12,156350,239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,3990
12731,Lincoln,MKZ Base,12,148800,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,11500
15243,Lincoln,MKZ Base,12,111000,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,15000
16332,Lincoln,MKZ Base,12,68575,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,18995
22479,Lincoln,MKZ Base,12,194000,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,37995
23617,Lincoln,MKX Base,12,73043,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,25099
27229,Lincoln,MKX Base,12,152000,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,10000
27230,Lincoln,MKX Base,12,106000,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,19500
29817,Lincoln,MKZ Base,12,111850,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,11970
31062,Lincoln,MKX Base,12,106000,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,19000
33066,Lincoln,Corsair Standard,12,167000,212.0HP 1.5L 4 Cylinder Engine Plug-In Electric/Gas,A/T,At least 1 accident or damage reported,7000
33811,Lincoln,MKZ Reserve I,12,67482,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,17950
36291,Lincoln,Corsair Grand Touring,12,1850,266.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,6-Speed M/T,None reported,41999
40143,Lincoln,MKT Base,12,140200,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,10500
41551,Lincoln,MKZ Base,12,161000,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,8900
42528,Lincoln,MKX Base,12,171750,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,15900
44406,Lincoln,Mustang V6 Premium,12,54000,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,19995
45754,Lincoln,MKZ Reserve I,12,124747,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,4000
49146,Lincoln,Navigator L Reserve,12,147589,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,6000
