id,brand,model,model_year,milage,engine,transmission,accident,price
97,Toyota,Tundra SR5,8,74000,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,36000
190,Toyota,Tundra Limited,8,67400,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,A/T,None reported,29500
366,Toyota,4Runner TRD Pro,8,71000,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,15500
649,Toyota,Highlander XLE,8,53677,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,24850
720,Toyota,Land Cruiser Base,8,269885,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,29500
1069,Toyota,Mirai Base,8,40000,151.0HP Electric Motor Hydrogen Fuel,A/T,None reported,14000
1229,Toyota,Tundra SR5,8,51400,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,39000
1527,Toyota,4Runner SR5,8,76753,4.0L V6 24V MPFI DOHC,5-Speed Automatic,At least 1 accident or damage reported,32913
2027,Toyota,Tundra SR5,8,99000,362.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,6-Speed A/T,None reported,26497
2062,Toyota,4Runner Limited Nightshade,8,82900,4.0L V6 24V MPFI DOHC,6-Speed Automatic,None reported,22495
2066,Toyota,4Runner Trail,8,111300,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,12000
2336,Toyota,4Runner Trail,8,96000,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,27500
2700,Toyota,4Runner SR5,8,101900,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,16500
2806,Toyota,Tundra SR5,8,92000,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,20500
3520,Toyota,Land Cruiser Base,8,269885,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,36800
4129,Toyota,4Runner Limited,8,92203,4.0L V6 24V MPFI DOHC,5-Speed Automatic,None reported,25999
4592,Toyota,4Runner SR5 Premium,8,85000,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,21500
5191,Toyota,4Runner TRD Pro,8,110000,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,34999
5508,Toyota,Tundra SR5,8,59419,310.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,18000
5819,Toyota,Highlander Limited Platinum,8,161000,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,20490
5905,Toyota,Land Cruiser Base,8,61500,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,103500
5938,Toyota,Sequoia TRD Pro,8,89500,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,32999
