id,brand,model,model_year,milage,engine,transmission,accident,price
480,MINI,Cooper S Base,14,83500,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,6500
3169,MINI,Cooper Base,14,118000,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,8900
3691,MINI,Cooper S Base,14,123000,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,13888
4289,MINI,Cooper Base,14,94000,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,16995
4292,MINI,Cooper Base,14,74000,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,10950
4458,MINI,Cooper S Base,14,95070,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,14900
6656,MINI,Cooper S Base,14,110022,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,6500
11020,MINI,Cooper S Base,14,51300,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,20950
11181,MINI,Cooper S Base,14,118000,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,8900
11437,MINI,Cooper Base,14,90367,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,6500
11876,MINI,Cooper Base,14,104500,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,6000
13157,MINI,Cooper S Base,14,62500,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,19000
15050,MINI,Cooper S Base,14,63500,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,21000
17413,MINI,Cooper S Base,14,74000,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,9650
17634,MINI,Cooper Base,14,103726,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,17995
19499,MINI,Cooper Base,14,58000,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,6500
23333,MINI,Cooper Base,14,104500,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,13888
24710,MINI,Cooper Base,14,137790,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,9000
25423,MINI,Cooper S Base,14,89000,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,12000
25446,MINI,Cooper S Base,14,71000,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,12250
25759,MINI,Cooper S Base,14,101750,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,97993
25894,MINI,Cooper Base,14,77800,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,13998
27856,MINI,Cooper Base,14,104500,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,7500
28584,MINI,Cooper S Base,14,138700,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,7000
28668,MINI,Cooper S Base,14,176261,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,5750
29807,MINI,Cooper S Base,14,110022,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,9750
31286,MINI,Cooper Base,14,75000,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,40000
32973,MINI,Cooper S Base,14,66000,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,14995
33695,MINI,Cooper S Base,14,118000,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,9850
34336,MINI,Cooper Base,14,104500,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,10300
35384,MINI,Cooper S Base,14,66000,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,5990
36167,MINI,Cooper Base,14,73500,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,12950
36827,MINI,Cooper S Base,14,104500,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,17500
36917,MINI,Cooper Base,14,58000,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,5899
38326,MINI,Cooper Base,14,107000,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,9450
