id,brand,model,model_year,milage,engine,transmission,accident,price
3042,Chrysler,300M Base,18,109000,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,4200
3480,Chrysler,300C Base,18,167000,300.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,9000
4440,Chrysler,300 S,18,159870,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,8995
9160,Chrysler,300 Touring,18,134602,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,10500
11689,Chrysler,300M Base,18,186117,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8500
14586,Chrysler,300C SRT8,18,11025,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,15000
15392,Chrysler,Crossfire Limited,18,100730,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,12995
22724,Chrysler,Crossfire Limited,18,46508,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,11500
34428,Chrysler,300C SRT8,18,43000,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,26497
43409,Chrysler,300 Touring,18,119000,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,15000
44535,Chrysler,300 Touring,18,145000,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,10500
45198,Chrysler,Ram 1500 Laramie Mega Cab,18,300183,345.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,10900
47657,Chrysler,300M Base,18,70000,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,131000
49356,Chrysler,300C SRT8,18,43000,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,6500
53084,Chrysler,300 Touring,18,133255,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,4000
