id,brand,model,model_year,milage,engine,transmission,accident,price
394,Alfa,Romeo Stelvio Quadrifoglio,5,26500,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,47500
603,Alfa,Romeo Giulia Ti,5,41000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,51999
1842,Alfa,Romeo Stelvio Ti Sport,5,41000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,39900
2229,Alfa,Romeo Giulia Base,5,21450,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,38000
4454,Alfa,Romeo Giulia Ti,5,2000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,27900
4662,Alfa,Romeo Giulia Ti,5,48300,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,71900
6855,Alfa,Romeo Giulia Ti,5,21400,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,28500
9323,Alfa,Romeo Giulia Ti,5,48000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,24999
9986,Alfa,Romeo Stelvio Ti Sport,5,41000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,39000
12071,Alfa,Romeo Stelvio Ti,5,2000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,39000
13234,Alfa,Romeo Giulia Quadrifoglio,5,73846,2.9L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,26772
14972,Alfa,Romeo Stelvio Ti Sport,5,55234,2.0L I4 16V GDI SOHC Turbo,8-Speed Automatic,None reported,35690
17146,Alfa,Romeo Stelvio Ti Sport,5,41000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,33900
18301,Alfa,Romeo Stelvio Quadrifoglio,5,25000,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,50000
21052,Alfa,Romeo Giulia Base,5,23600,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,39799
21091,Alfa,Romeo Stelvio Ti Sport,5,35580,2.0L I4 16V GDI SOHC Turbo,8-Speed Automatic,None reported,49500
23203,Alfa,Romeo Giulia Quadrifoglio,5,28644,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,30000
25035,Alfa,Romeo Giulia Ti,5,79893,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,None reported,30775
33069,Alfa,Romeo Giulia Quadrifoglio,5,10558,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,45000
37390,Alfa,Romeo Stelvio Ti Sport,5,41000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,34700
39458,Alfa,Romeo Giulia Quadrifoglio,5,82300,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,169000
41858,Alfa,Romeo Giulia Ti,5,2000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,39000
41905,Alfa,Romeo Stelvio Ti Sport,5,18665,2.0L I4 16V GDI SOHC Turbo,8-Speed Automatic,None reported,279000
44115,Alfa,Romeo Stelvio Base,5,45000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,38999
44542,Alfa,Romeo Stelvio Ti Sport,5,59692,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,36300
44705,Alfa,Romeo Giulia Ti,5,21400,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,28900
47055,Alfa,Romeo Giulia Ti,5,2000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,43000
51273,Alfa,Romeo Stelvio Quadrifoglio,5,32000,444.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,40000
52855,Alfa,Romeo Stelvio Ti Sport,5,38000,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,37500
53401,Alfa,Romeo Stelvio Quadrifoglio,5,26500,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,49500
