id,brand,model,model_year,milage,engine,transmission,accident,price
1503,Subaru,Impreza 2.0i Premium,2,46452,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,25500
3543,Subaru,Ascent Limited 7-Passenger,2,45000,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,29500
5451,Subaru,BRZ Limited,2,10500,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,50000
6637,Subaru,BRZ Limited,2,7738,300.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,49950
8202,Subaru,WRX Premium,2,14700,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,None reported,29500
15382,Subaru,BRZ Limited,2,12500,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,29999
16868,Subaru,BRZ Limited,2,10500,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,28895
18811,Subaru,BRZ Limited,2,1075,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,54999
19214,Subaru,BRZ Limited,2,33000,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,34999
19341,Subaru,BRZ Limited,2,10500,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,66000
20037,Subaru,BRZ Limited,2,14000,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,34999
20715,Subaru,Outlander SEL,2,14700,181.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,39900
21535,Subaru,BRZ Limited,2,1240,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,71400
23827,Subaru,Outback Limited XT,2,36844,2.4L H4 16V GDI DOHC Turbo,Automatic CVT,At least 1 accident or damage reported,28495
24102,Subaru,Outback Limited,2,17836,2.5L H4 16V GDI DOHC,Automatic CVT,At least 1 accident or damage reported,33687
24161,Subaru,WRX Premium,2,26000,271.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,29800
33529,Subaru,Forester Premium,2,154247,2.5L H4 16V GDI DOHC,Automatic CVT,None reported,72777
33748,Subaru,BRZ Limited,2,43238,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,20997
36216,Subaru,BRZ Limited,2,10500,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,32500
36585,Subaru,BRZ Limited,2,14000,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,29999
36686,Subaru,WRX Limited,2,18500,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,40500
36864,Subaru,BRZ Limited,2,10500,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,53000
36973,Subaru,Crosstrek Premium,2,10000,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,28000
39200,Subaru,WRX Premium,2,76000,271.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,31000
40233,Subaru,WRX Premium,2,27000,271.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,44000
41544,Subaru,Outback Limited,2,16700,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,43000
42007,Subaru,WRX STI Base,2,37800,271.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,32500
43100,Subaru,BRZ Limited,2,48000,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,29999
43291,Subaru,BRZ Limited,2,50000,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,36500
43331,Subaru,BRZ Limited,2,10500,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,40750
44710,Subaru,BRZ Limited,2,1275,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,23999
44751,Subaru,Impreza Premium,2,23600,300.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,63900
46730,Subaru,Crosstrek 2.0i Limited,2,10000,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,24000
47051,Subaru,Ascent Touring 7-Passenger,2,22200,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,29998
48497,Subaru,BRZ Limited,2,12300,300.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,50999
48809,Subaru,BRZ Limited,2,14750,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,489995
49840,Subaru,Crosstrek Premium,2,15000,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,29998
52910,Subaru,BRZ Limited,2,10500,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,34500
