id,brand,model,model_year,milage,engine,transmission,accident,price
334,Chevrolet,Trax LS,4,20800,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,19000
914,Chevrolet,Corvette Stingray w/1LT,4,8974,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,79900
1209,Chevrolet,Silverado 1500 LT Trail Boss,4,55000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,36800
1419,Chevrolet,Silverado 1500 LT Trail Boss,4,92000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,30000
1525,Chevrolet,Tahoe LT,4,53433,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,40000
1538,Chevrolet,Trax LS,4,92000,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,9888
1661,Chevrolet,Colorado Z71,4,20909,3.6L V6 24V MPFI DOHC,8-Speed Automatic,None reported,39687
1846,Chevrolet,Traverse Premier,4,58000,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,25500
2295,Chevrolet,Tahoe Premier,4,27989,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,35000
3477,Chevrolet,Suburban Premier,4,53433,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,44000
3597,Chevrolet,Tahoe Premier,4,137000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,54000
3738,Chevrolet,Camaro 2SS,4,2300,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,64500
3915,Chevrolet,Silverado 1500 Limited High Country,4,23292,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,69900
3936,Chevrolet,Silverado 1500 ZR2,4,61595,5.3L V8 16V GDI OHV,Automatic,None reported,45277
4576,Chevrolet,Cruze LT Automatic,4,17836,1.4L I4 16V GDI DOHC Turbo,6-Speed A/T,None reported,3000
4726,Chevrolet,Colorado Z71,4,59257,3.6L V6 24V GDI DOHC,8-Speed Automatic,None reported,35387
5047,Chevrolet,Silverado 1500 RST,4,32000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,38000
5229,Chevrolet,Corvette Stingray w/2LT,4,12209,6.2L V8 16V GDI OHV,8-Speed Automatic,None reported,87500
5799,Chevrolet,Camaro 1SS,4,4753,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,45000
6113,Chevrolet,Traverse High Country,4,56247,3.6L V6 24V GDI DOHC,9-Speed Automatic,At least 1 accident or damage reported,31933
6473,Chevrolet,Traverse Premier,4,52000,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,35800
6700,Chevrolet,Camaro ZL1,4,3715,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,150000
6814,Chevrolet,Suburban High Country,4,54225,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,47500
6838,Chevrolet,Camaro 1SS,4,23400,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,65000
7114,Chevrolet,Corvette Stingray w/2LT,4,17500,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,33299
7122,Chevrolet,Suburban LT,4,53000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,32000
7483,Chevrolet,Silverado 1500 LT Trail Boss,4,40208,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,38500
7542,Chevrolet,Trax LS,4,20800,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,9995
8247,Chevrolet,Silverado 1500 LT Trail Boss,4,19200,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,31950
8643,Chevrolet,Silverado 1500 LS,4,2550,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,At least 1 accident or damage reported,48500
8895,Chevrolet,Camaro 2SS,4,164000,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,42000
9081,Chevrolet,Silverado 1500 W/T,4,51133,6.2L V8 16V GDI OHV,9-Speed Automatic,At least 1 accident or damage reported,32500
9148,Chevrolet,Corvette Stingray w/2LT,4,2010,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,89000
9707,Chevrolet,Suburban Premier,4,44101,5.3L V8 16V GDI OHV,10-Speed Automatic,None reported,63500
9795,Chevrolet,Corvette Stingray w/2LT,4,8228,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,62500
9830,Chevrolet,Colorado Z71,4,60942,3.6L V6 24V GDI DOHC,Automatic,At least 1 accident or damage reported,49427
10050,Chevrolet,Silverado 1500 RST,4,19200,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,45000
10307,Chevrolet,Tahoe Premier,4,63866,5.3L V8 16V GDI OHV,10-Speed Automatic,At least 1 accident or damage reported,35387
10348,Chevrolet,Silverado 1500 LT Trail Boss,4,49000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,44900
10442,Chevrolet,Suburban LT,4,51338,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,29995
10676,Chevrolet,Silverado 1500 RST,4,4451,6.2L V8 16V GDI OHV,Automatic,None reported,44900
10849,Chevrolet,Suburban Premier,4,60000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,49000
11036,Chevrolet,Suburban LT,4,92000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,35500
11424,Chevrolet,Colorado ZR2,4,49000,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,32500
11482,Chevrolet,Corvette Stingray w/2LT,4,1800,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,51000
12034,Chevrolet,Silverado 1500 RST,4,19200,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,69999
12093,Chevrolet,Tahoe Premier,4,2894,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,45000
12248,Chevrolet,Camaro LT1,4,19200,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,62500
12376,Chevrolet,Tahoe Premier,4,41050,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,At least 1 accident or damage reported,69900
12443,Chevrolet,Corvette Stingray w/2LT,4,4100,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,27518
12514,Chevrolet,Corvette Stingray w/2LT,4,25991,6.2L V8 16V GDI OHV,8-Speed Manual,None reported,84620
12675,Chevrolet,Traverse Premier,4,20598,3.6L V6 24V GDI DOHC,8-Speed Automatic,None reported,36727
13076,Chevrolet,Camaro 1SS,4,44168,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,M/T,None reported,40200
13184,Chevrolet,Corvette Stingray w/1LT,4,8974,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,71950
13288,Chevrolet,Corvette Stingray w/3LT,4,12500,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,41950
13453,Chevrolet,Camaro 1SS,4,43000,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,52500
13852,Chevrolet,Corvette Stingray w/3LT,4,13700,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,58000
14053,Chevrolet,Suburban Z71,4,14900,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,49000
14519,Chevrolet,Silverado 1500 RST,4,53000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,49900
15178,Chevrolet,Camaro 2SS,4,23250,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,52500
15200,Chevrolet,Corvette Stingray w/1LT,4,11089,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,749950
15371,Chevrolet,Tahoe Premier,4,41050,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,67000
15530,Chevrolet,Silverado 1500 LTZ,4,48879,6.2L V8 16V GDI OHV,10-Speed Automatic,None reported,22888
15536,Chevrolet,Silverado 1500 LT Extended Cab,4,53000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,42500
15544,Chevrolet,Corvette Stingray w/1LT,4,8210,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,469900
15686,Chevrolet,Silverado 1500 LT Trail Boss,4,49000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,34000
15775,Chevrolet,Corvette Stingray w/2LT,4,3158,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,49900
