id,brand,model,model_year,milage,engine,transmission,accident,price
1017,Porsche,911 Carrera 4S,21,104000,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,20900
1464,Porsche,911 Carrera 4S,21,91403,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,34999
1815,Porsche,911 Carrera 4S,21,61600,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,27500
6898,Porsche,911 Carrera Turbo,21,72500,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,24995
10520,Porsche,911 Carrera 4S,21,90000,315.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,22000
12110,Porsche,911 Carrera C4S,21,104000,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,36999
13892,Porsche,911 Carrera 4S,21,90000,315.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,34000
23329,Porsche,Boxster S,21,84500,280.0HP 3.2L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,16000
25314,Porsche,911 Carrera Cabriolet,21,7300,300.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,30000
25748,Porsche,911 Carrera 4S,21,39000,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,55000
25953,Porsche,Cayman Base,21,75137,245.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,M/T,None reported,24999
29227,Porsche,Cayenne Turbo,21,47885,4.0L H6 24V GDI DOHC,8-Speed Manual,None reported,45423
31784,Porsche,911 Carrera,21,245000,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,22500
32826,Porsche,Boxster Base,21,65750,240.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,11000
33259,Porsche,Boxster S,21,138202,3.2L H6 24V MPFI DOHC,6-Speed Manual,None reported,29800
33273,Porsche,911 Carrera,21,145000,415.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,22000
34602,Porsche,911 Carrera C2S,21,52044,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,54000
35151,Porsche,Lucerne CXL,21,83000,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,18000
36267,Porsche,911 Carrera S,21,12454,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,30999
36941,Porsche,911 Carrera 4S,21,132800,315.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,8700
39354,Porsche,911 Carrera,21,10431,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,35999
39717,Porsche,911 Carrera 4S,21,62500,315.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed M/T,None reported,30089
39807,Porsche,911 Carrera,21,90000,315.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,9000
40364,Porsche,Boxster S,21,89700,280.0HP 3.2L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,14900
42930,Porsche,911 Carrera S,21,119500,350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,14300
46557,Porsche,911 Carrera Cabriolet,21,98231,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,22500
47020,Porsche,911 Carrera 4 Cabriolet,21,86629,315.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,18700
53238,Porsche,911 Carrera Cabriolet,21,55000,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,55000
53951,Porsche,911 Carrera Cabriolet,21,54000,300.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,23800
