id,brand,model,model_year,milage,engine,transmission,accident,price
2272,Pontiac,RSX Type S,18,71448,201.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,16500
6143,Pontiac,G6 GTP,18,100545,201.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,4500
11157,Pontiac,G6 GTP,18,190395,201.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,4900
16042,Pontiac,G6 GTP,18,100545,201.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,32000
27424,Pontiac,Firebird Trans Am,18,136400,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,6900
31012,Pontiac,Solstice GXP,18,122141,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,None reported,10500
33774,Pontiac,G6 GTP,18,162000,201.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,9900
34804,Pontiac,Firebird Trans Am,18,164500,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,16250
37719,Pontiac,Solstice GXP,18,122348,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,11500
47581,Pontiac,G6 GTP,18,100545,201.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,5995
