id,brand,model,model_year,milage,engine,transmission,accident,price
304,GMC,Savana 2500 Work Van,12,79615,342.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,A/T,None reported,28000
1674,GMC,Acadia SLT-1,12,116226,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,14500
4666,GMC,Yukon SLT,12,150000,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,At least 1 accident or damage reported,16500
14741,GMC,Acadia SLT-1,12,111000,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,10700
16440,GMC,Sierra 1500 SLT,12,99000,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,5000
24334,GMC,Terrain SLT-1,12,106000,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,11600
25309,GMC,Acadia SLT-1,12,95426,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,15450
27593,GMC,Terrain SLT-1,12,116226,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,12500
46053,GMC,Terrain SLT-1,12,149000,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,8500
46576,GMC,Yukon SLT,12,67000,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,At least 1 accident or damage reported,17500
