id,brand,model,model_year,milage,engine,transmission,accident,price
1263,Nissan,Armada LE,19,152270,305.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,9950
1406,Nissan,Xterra S,19,161000,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,13000
4204,Nissan,GT-R Premium,19,15600,485.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,69500
7265,Nissan,GT-R Premium,19,142314,485.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,3000
7352,Nissan,Armada LE,19,148000,305.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,19190
9221,Nissan,350Z Enthusiast,19,109000,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,M/T,None reported,5900
10018,Nissan,Sienna XLE Limited,19,112630,255.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,4900
12683,Nissan,Armada LE,19,152270,305.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,19998
15748,Nissan,350Z Enthusiast,19,117000,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,10500
17177,Nissan,Crossfire Limited,19,136500,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,M/T,None reported,22550
19789,Nissan,Murano SL,19,125500,245.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,At least 1 accident or damage reported,3950
20559,Nissan,Murano SL,19,122000,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,12000
20802,Nissan,350Z Enthusiast,19,110250,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,11000
21865,Nissan,350Z Touring,19,113000,300.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,12499
25534,Nissan,Murano SL,19,178000,245.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,2500
29852,Nissan,Murano SL,19,120000,240.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,3950
29936,Nissan,Armada LE,19,152270,305.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,7500
30127,Nissan,Armada LE,19,152000,305.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,6999
30514,Nissan,Sienna LE,19,112630,266.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,12995
33657,Nissan,Armada LE,19,108000,305.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,19998
34644,Nissan,Armada LE,19,108000,305.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,19998
35560,Nissan,350Z Enthusiast,19,130307,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,6900
36460,Nissan,Camry LE,19,108000,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,4300
37881,Nissan,350Z Enthusiast,19,100868,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,12500
40436,Nissan,350Z Touring,19,70000,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,10300
45164,Nissan,Murano SL,19,118000,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,12500
46012,Nissan,Murano SL,19,125500,240.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,12950
47608,Nissan,Murano SL,19,125500,245.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,At least 1 accident or damage reported,3950
48342,Nissan,350Z Enthusiast,19,117000,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,9750
48734,Nissan,350Z Enthusiast,19,130307,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,15999
50287,Nissan,Murano SL,19,125500,245.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,3950
50709,Nissan,Element EX,19,160265,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,2900
52563,Nissan,350Z Touring,19,167000,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,8000
52775,Nissan,350Z Touring,19,150000,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,M/T,At least 1 accident or damage reported,7500
52972,Nissan,350Z Enthusiast,19,130307,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,9950
53518,Nissan,Murano SL,19,138000,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,9950
54111,Nissan,350Z Enthusiast,19,141800,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8900
