id,brand,model,model_year,milage,engine,transmission,accident,price
1183,Mercedes-Benz,AMG C 63 S,1,1500,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,92000
2895,Mercedes-Benz,Metris Base,1,2200,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,60200
7509,Mercedes-Benz,AMG GT AMG GT S,1,450,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,124990
8779,Mercedes-Benz,Sprinter 2500 Standard Roof,1,4000,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,None reported,96500
9481,Mercedes-Benz,AMG GT 63 S 4-Door,1,4126,630.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,107900
10537,Mercedes-Benz,Metris Base,1,5800,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,52000
11094,Mercedes-Benz,AMG G 63 Base,1,2000,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,None reported,89000
11888,Mercedes-Benz,S-Class S 580 4MATIC,1,4700,496.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,None reported,59750
12300,Mercedes-Benz,S-Class S 560 4MATIC,1,5338,577.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,67500
12353,Mercedes-Benz,AMG C 63 Base,1,2000,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,44900
12747,Mercedes-Benz,AMG GLS 63 4MATIC,1,10500,603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,None reported,124990
15672,Mercedes-Benz,S-Class S 580 4MATIC,1,4700,496.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,None reported,52500
16876,Mercedes-Benz,AMG GLS 63 4MATIC,1,1798,603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,None reported,149900
18728,Mercedes-Benz,AMG GT 63 S 4-Door,1,4457,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,None reported,95500
19750,Mercedes-Benz,C-Class C 300 4MATIC,1,1750,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,28900
21101,Mercedes-Benz,AMG G 63 Base,1,8603,577.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,132900
22516,Mercedes-Benz,AMG G 63 Base,1,2000,563.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,92000
23188,Mercedes-Benz,AMG C 63 Base,1,28399,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,56515
23379,Mercedes-Benz,GLS 450 Base 4MATIC,1,15300,362.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,At least 1 accident or damage reported,29999
23412,Mercedes-Benz,GLE 350 Base 4MATIC,1,6188,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,54900
23973,Mercedes-Benz,E-Class E 350 4MATIC,1,1500,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,185950
24375,Mercedes-Benz,AMG GLS 63 4MATIC,1,2800,603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,None reported,149500
25131,Mercedes-Benz,M3 Base,1,4106,3.0L I6 24V GDI DOHC Twin Turbo,9-Speed Automatic,None reported,84645
25618,Mercedes-Benz,Cayenne GTS Coupe AWD,1,10000,453.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,32000
26269,Mercedes-Benz,AMG GT C,1,7500,550.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,69995
26621,Mercedes-Benz,Sprinter 2500 Standard Roof,1,4000,161.0HP 2.1L 4 Cylinder Engine Diesel Fuel,A/T,None reported,59800
27742,Mercedes-Benz,Sprinter 2500 Standard Roof,1,6483,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,None reported,89900
27776,Mercedes-Benz,AMG G 63 Base,1,4457,4.0L V8 32V GDI DOHC Twin Turbo,Automatic,None reported,185950
29088,Mercedes-Benz,S-Class S 580 4MATIC,1,989,496.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,None reported,82500
30025,Mercedes-Benz,S-Class S 550 4MATIC,1,7500,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,47000
31090,Mercedes-Benz,AMG GLS 63 4MATIC,1,2000,603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,None reported,41000
31725,Mercedes-Benz,C-Class C 300 4MATIC,1,2200,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,40000
33148,Mercedes-Benz,AMG GLS 63 4MATIC,1,4102,603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,None reported,279950
33481,Mercedes-Benz,GLS 450 Base 4MATIC,1,4700,362.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,None reported,69900
34163,Mercedes-Benz,S-Class S 580 4MATIC,1,8800,496.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,None reported,78000
34900,Mercedes-Benz,GLS 450 Base 4MATIC,1,1563,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,92500
34965,Mercedes-Benz,Ghost Base,1,850,563.0HP 6.7L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,188500
35273,Mercedes-Benz,Sprinter 2500 Standard Roof,1,2950,211.0HP 2.0L 4 Cylinder Engine Diesel Fuel,A/T,None reported,48000
35822,Mercedes-Benz,AMG GLS 63 4MATIC,1,2000,603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,None reported,95000
35917,Mercedes-Benz,AMG C 63 S,1,3490,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,93999
36289,Mercedes-Benz,S-Class S 560,1,22000,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,99000
36493,Mercedes-Benz,S-Class S 63 AMG,1,8228,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,79950
37226,Mercedes-Benz,AMG GLS 63 4MATIC,1,4102,603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,None reported,34999
38403,Mercedes-Benz,GLE 350 Base 4MATIC,1,24500,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,40500
39984,Mercedes-Benz,S-Class S 580 4MATIC,1,4457,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,None reported,104900
40303,Mercedes-Benz,AMG GLS 63 4MATIC,1,2000,603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,None reported,175000
40374,Mercedes-Benz,GLE 350 Base 4MATIC,1,24500,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,At least 1 accident or damage reported,83500
42266,Mercedes-Benz,AMG GLS 63 4MATIC,1,2000,603.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,175000
42367,Mercedes-Benz,AMG GT AMG GT,1,9738,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,86900
42669,Mercedes-Benz,AMG E 63 S 4MATIC,1,22500,603.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,78000
43468,Mercedes-Benz,GLE 350 Base 4MATIC,1,2489,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,None reported,77535
43821,Mercedes-Benz,SL-Class SL550 Roadster,1,2000,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,33000
44749,Mercedes-Benz,GLS 450 Base 4MATIC,1,6188,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,54900
45594,Mercedes-Benz,A-Class A 220 4MATIC,1,6046,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,None reported,48995
45772,Mercedes-Benz,AMG GT 53 Base,1,21214,3.0L I6 24V GDI DOHC Turbo,9-Speed Automatic,None reported,86900
48746,Mercedes-Benz,S-Class S 560 4MATIC,1,989,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,179000
51169,Mercedes-Benz,Sprinter 2500 Standard Roof,1,4000,211.0HP 2.0L 4 Cylinder Engine Diesel Fuel,A/T,None reported,46500
52953,Mercedes-Benz,GLC 300 GLC 300,1,13133,2.0 Liter Turbo,Automatic,None reported,50000
53622,Mercedes-Benz,SL-Class SL600 Roadster,1,8800,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,99800
