id,brand,model,model_year,milage,engine,transmission,accident,price
3608,Bentley,Continental GT V8,3,27654,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic with Auto-Shift,None reported,64250
3845,Bentley,Bentayga Speed,3,22001,6.0L W12 48V PDI DOHC Twin Turbo,8-Speed Automatic with Auto-Shift,None reported,259500
4640,Bentley,Bentayga W12 Signature,3,18000,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,89000
6816,Bentley,Bentayga Speed,3,20497,6.0L W12 48V PDI DOHC Twin Turbo,8-Speed Automatic,None reported,72995
8254,Bentley,Bentayga V8,3,22039,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,215000
9120,Bentley,Bentayga Azure First Edition,3,2600,6.0L W12 48V PDI DOHC Twin Turbo,8-Speed Automatic,None reported,41950
16557,Bentley,Continental GT V8,3,8497,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,52900
17594,Bentley,Continental GT V8 First Edition,3,27404,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,52645
19191,Bentley,Bentayga Speed,3,29700,6.0L W12 48V PDI DOHC Twin Turbo,8-Speed Automatic,None reported,52900
19972,Bentley,Continental GT V8 S,3,37594,4.0L V8 32V GDI DOHC Twin Turbo,10-Speed Automatic,None reported,77430
21247,Bentley,Continental GT V8 S,3,31500,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,115000
22768,Bentley,Bentayga Speed,3,2600,6.0L W12 48V PDI DOHC Twin Turbo,8-Speed Automatic,None reported,239995
25780,Bentley,Continental GT W12,3,15000,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,94000
26893,Bentley,Bentayga V8,3,24500,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,489995
27941,Bentley,Continental GT V8 First Edition,3,19200,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,19190
28893,Bentley,Continental GT Base,3,2600,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,42433
31258,Bentley,Continental GT V8,3,7585,6.0L W12 48V PDI DOHC Twin Turbo,8-Speed Automatic with Auto-Shift,None reported,31450
31311,Bentley,Bentayga Azure First Edition,3,30761,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,67000
32295,Bentley,Bentayga W12 Signature,3,3000,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,91995
34964,Bentley,Continental GT Speed,3,2600,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,67963
36548,Bentley,Bentayga V8,3,1750,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,257000
49263,Bentley,Bentayga V8,3,13000,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,314900
50517,Bentley,Bentayga V8,3,12500,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,86999
