id,brand,model,model_year,milage,engine,transmission,accident,price
1256,Jeep,Outback 2.5i Limited,10,78007,173.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,14750
1918,Jeep,Wrangler Unlimited Sport,10,67499,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,22500
2425,Jeep,Wrangler Sport,10,71000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,22000
3425,Jeep,Wrangler Unlimited Sport,10,132600,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,13000
5214,Jeep,Wrangler Unlimited Sport S,10,29500,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,29000
5836,Jeep,Wrangler Unlimited Sport,10,62662,3.6L V6 24V MPFI DOHC,5-Speed Automatic,None reported,23000
6382,Jeep,Wrangler Unlimited Sport,10,122200,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,21500
6431,Jeep,Grand Cherokee Limited,10,80150,290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,31000
6499,Jeep,Wrangler Unlimited X,10,163000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,29000
7401,Jeep,Wrangler Sport,10,68500,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,17000
9110,Jeep,Wrangler Unlimited Sport,10,58500,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,35000
9225,Jeep,Gladiator Rubicon,10,124000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,47500
9522,Jeep,Wrangler Rubicon,10,99450,285.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,6-Speed A/T,None reported,21000
10510,Jeep,Wrangler Sport,10,78000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,13800
10636,Jeep,Grand Cherokee Limited,10,93400,290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,18900
10903,Jeep,Wrangler Rubicon,10,86000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,25000
11130,Jeep,Wrangler Sport,10,87500,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,20000
12501,Jeep,Wrangler Unlimited Sport S,10,95115,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,15900
12547,Jeep,Wrangler Unlimited Rubicon,10,99897,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,19500
12680,Jeep,Wrangler Unlimited Rubicon,10,81696,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,17900
13171,Jeep,Wrangler Sport,10,99499,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,18995
14773,Jeep,Wrangler Sport,10,87250,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,14500
17175,Jeep,Wrangler Unlimited Sport,10,85000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,11250
17762,Jeep,Wrangler Sport,10,39000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,22000
18019,Jeep,Wrangler Unlimited,10,111850,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,15000
20276,Jeep,Wrangler Unlimited Sport,10,135350,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,28900
20870,Jeep,Wrangler Sport,10,99450,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,22000
21260,Jeep,Wrangler Rubicon,10,99450,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,21000
22163,Jeep,Wrangler Unlimited Sport,10,143390,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,13995
22335,Jeep,Wrangler Unlimited Rubicon,10,80000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,30000
23490,Jeep,Wrangler Unlimited Rubicon,10,99524,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,24950
23571,Jeep,Wrangler Sahara,10,46000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,M/T,None reported,29900
24156,Jeep,Compass Sport,10,138415,172.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8500
24858,Jeep,Wrangler Unlimited Sport,10,85760,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,14500
25255,Jeep,Wrangler Unlimited Sport,10,87009,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,23800
25391,Jeep,Wrangler Unlimited Sport,10,86250,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,29000
26050,Jeep,Avenger SE,10,124705,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,6499
26665,Jeep,Wrangler Sport,10,107941,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,19600
26682,Jeep,Wrangler Rubicon,10,83000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,17000
26742,Jeep,Wrangler Unlimited Rubicon,10,87130,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,42850
27531,Jeep,Wrangler Unlimited Sport,10,86250,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,21000
27755,Jeep,Wrangler Unlimited Rubicon,10,181830,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,21000
28322,Jeep,Wrangler Unlimited Sport,10,90400,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,14000
28688,Jeep,Compass Latitude,10,115282,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,12433
30169,Jeep,Wrangler Unlimited Rubicon,10,95500,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,13850
31009,Jeep,Wrangler Sport,10,138600,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,13500
31817,Jeep,Wrangler Unlimited Sport,10,41000,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,36000
32535,Jeep,Wrangler Unlimited Sahara,10,124630,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,11200
