id,brand,model,model_year,milage,engine,transmission,accident,price
3141,Saturn,Sky Base,15,106000,173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,4500
13242,Saturn,Sky Red Line,15,92080,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,16700
14640,Saturn,Sky Red Line,15,91545,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,17700
16027,Saturn,Sky Red Line,15,51000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,12000
21976,Saturn,Sky Red Line,15,134000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,6500
28438,Saturn,Sky Base,15,134000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,27500
31653,Saturn,Sky Red Line,15,134000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,10000
33004,Saturn,Vue Hybrid Base,15,239000,172.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,None reported,5000
33510,Saturn,Sky Red Line,15,94291,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,14000
37988,Saturn,Sky Red Line,15,31700,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,38900
40774,Saturn,Vue Hybrid Base,15,115000,172.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,2300
40968,Saturn,Vue Hybrid Base,15,115000,172.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,None reported,4700
42574,Saturn,Sky Red Line,15,134602,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,7500
48843,Saturn,Sky Red Line,15,134000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,9200
52165,Saturn,Sky Red Line,15,149000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,7850
