id,brand,model,model_year,milage,engine,transmission,accident,price
2595,Hummer,H2 Base,21,130000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,14500
11652,Hummer,H2 Base,21,170000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,9000
25592,Hummer,H2 Base,21,173452,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,4000
32615,Hummer,H2 Base,21,130000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,3600
34806,Hummer,H2 Base,21,110900,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,12900
37057,Hummer,H2 Base,21,130000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,6500
37535,Hummer,H2 Base,21,130000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,7350
38672,Hummer,H3 Base,21,118000,220.0HP 3.5L 5 Cylinder Engine Gasoline Fuel,A/T,None reported,5900
48273,Hummer,H2 Base,21,140000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,4500
52046,Hummer,H2 Base,21,109000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,26500
52214,Hummer,H2 Base,21,179400,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,9000
