id,brand,model,model_year,milage,engine,transmission,accident,price
2268,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,7800,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,36000
7450,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,9408,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,41999
12137,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,7800,2.0L I4 16V GDI DOHC Hybrid,8-Speed Automatic,None reported,33591
18297,Volvo,XC60 Recharge Plug-In Hybrid T8 Inscription,2,24158,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,39500
18317,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,8400,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,80000
20488,Volvo,XC60 T6 Inscription,2,24108,330.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,87000
21899,Volvo,S60 B5 Inscription,2,46250,2.0L I4 16V GDI DOHC,8-Speed Automatic,At least 1 accident or damage reported,27800
24324,Volvo,S60 B5 Inscription,2,15131,2.0L I4 16V GDI DOHC Hybrid,Automatic CVT,None reported,36499
29398,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,19352,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,7500
32722,Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2,19352,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,26950
32745,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,8263,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,A/T,None reported,30000
33595,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,1340,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,60000
35259,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,7800,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,46000
36292,Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2,4500,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,A/T,None reported,135000
36987,Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2,34300,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,1-Speed A/T,None reported,93000
37992,Volvo,S60 T6 Momentum,2,46250,2.0L I4 16V GDI DOHC,8-Speed Automatic,At least 1 accident or damage reported,27800
41709,Volvo,V60 Cross Country T5,2,10500,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,36500
45031,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,7400,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,20399
48247,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,84900,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,39990
53607,Volvo,XC60 T6 Inscription,2,22500,330.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,51999
53836,Volvo,S60 B5 Inscription,2,24500,247.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,None reported,47000
53979,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,74600,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,9950
54192,Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2,67800,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,30000
