id,brand,model,model_year,milage,engine,transmission,accident,price
45,Maserati,Ghibli S Q4 GranSport,4,80500,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,29900
971,Maserati,Ghibli S Q4 GranSport,4,25721,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,62479
3003,Maserati,Ghibli S GranLusso,4,568,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,52999
6102,Maserati,Ghibli S GranLusso,4,25000,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,65000
7222,Maserati,Ghibli S Q4,4,18603,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,87500
15059,Maserati,Ghibli S Q4 GranSport,4,31500,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,75500
16903,Maserati,Ghibli S GranLusso,4,12118,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,52900
19477,Maserati,Ghibli S GranLusso,4,12118,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,75000
20694,Maserati,Quattroporte Modena Q4,4,8603,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,35557
22439,Maserati,Ghibli S Q4 GranSport,4,18000,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,75500
27355,Maserati,Ghibli S Q4 GranSport,4,25568,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,63900
27471,Maserati,GranTurismo Sport,4,23600,454.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,64500
32494,Maserati,Telluride SX,4,25396,3.8L V6 24V GDI DOHC,6-Speed Automatic,None reported,36999
33192,Maserati,Quattroporte S Q4 GranLusso,4,13000,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,50000
33208,Maserati,Quattroporte S Q4 GranLusso,4,21000,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,31500
34168,Maserati,Quattroporte Modena Q4,4,54323,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,417500
35389,Maserati,Quattroporte S Q4 GranLusso,4,5194,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,51999
39259,Maserati,Ghibli S Q4 GranSport,4,29700,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,82000
40161,Maserati,Levante S,4,22000,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,133500
42073,Maserati,Grecale Modena,4,56536,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,None reported,21612
44630,Maserati,Ghibli S Q4 GranSport,4,23230,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,34599
46699,Maserati,Ghibli S Q4 GranSport,4,13133,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,39860
46902,Maserati,Levante S,4,19200,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,89000
47045,Maserati,Ghibli S Q4 GranSport,4,72500,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,31450
51514,Maserati,Ghibli S Q4 GranSport,4,21800,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,44000
