id,brand,model,model_year,milage,engine,transmission,accident,price
1758,Mitsubishi,Lancer Evolution GSR,16,94500,291.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,15000
1776,Mitsubishi,Eclipse GS,16,189500,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,7900
2908,Mitsubishi,Eclipse Spyder GT,16,160000,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,5750
4225,Mitsubishi,Lancer GTS,16,185963,168.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,At least 1 accident or damage reported,5100
4314,Mitsubishi,Eclipse Spyder GT,16,62930,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,14500
7152,Mitsubishi,Eclipse GS,16,189500,162.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,9000
8496,Mitsubishi,Lancer Evolution MR,16,76500,286.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,28500
10060,Mitsubishi,Eclipse Spyder GT,16,52000,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,At least 1 accident or damage reported,18000
10892,Mitsubishi,Eclipse Spyder GT,16,62930,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,14995
12214,Mitsubishi,Eclipse Spyder GT,16,136400,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,7000
12253,Mitsubishi,Element EX,16,95000,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,12500
16375,Mitsubishi,Eclipse Spyder GT,16,122000,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,11500
16838,Mitsubishi,Lancer Evolution GSR,16,122000,291.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,6300
17261,Mitsubishi,Eclipse Spyder GT,16,62930,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,10500
18610,Mitsubishi,Element EX,16,192000,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,6999
18968,Mitsubishi,Eclipse Spyder GT,16,136400,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,10500
21076,Mitsubishi,Eclipse Spyder GT,16,140450,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5000
21764,Mitsubishi,Eclipse Spyder GT,16,90400,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,7900
22059,Mitsubishi,Eclipse GS,16,189500,162.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,7300
22795,Mitsubishi,Eclipse Spyder GT,16,72900,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,17500
25418,Mitsubishi,Eclipse Spyder GT,16,90400,140.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5500
30742,Mitsubishi,Eclipse GS,16,189500,162.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,3600
32138,Mitsubishi,Lancer GTS,16,185963,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,At least 1 accident or damage reported,5100
38368,Mitsubishi,Lancer Evolution IX,16,77000,286.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,8000
43615,Mitsubishi,Outlander Sport ES,16,199296,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,4200
45515,Mitsubishi,Eclipse Spyder GT,16,90400,200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5000
46143,Mitsubishi,Lancer Evolution Base,16,107000,271.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,14900
49896,Mitsubishi,Eclipse Spyder GT,16,62930,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,21500
50542,Mitsubishi,Eclipse Spyder GT,16,133300,140.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,3000
51368,Mitsubishi,Eclipse GT,16,146000,200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,8995
52798,Mitsubishi,Eclipse Spyder GT,16,140401,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,7000
53283,Mitsubishi,Eclipse Spyder GT,16,146000,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,4000
