id,brand,model,model_year,milage,engine,transmission,accident,price
6023,Volvo,XC90 T6 Momentum,7,43000,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,40000
15920,Volvo,XC90 T6 Inscription,7,22500,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,50000
18906,Volvo,S60 T6 Momentum,7,106500,–,A/T,At least 1 accident or damage reported,7100
21208,Volvo,XC90 T6 Momentum,7,62000,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,30950
21972,Volvo,V60 Cross Country T5,7,53500,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,25900
22971,Volvo,XC90 T6 Momentum,7,110380,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,26500
23498,Volvo,XC90 T6 Momentum,7,110380,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,16000
24313,Volvo,S90 T5 Momentum,7,95000,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,25500
28455,Volvo,S90 T5 Momentum,7,95000,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,28000
28911,Volvo,S60 T5 Premier Plus,7,39000,250.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,23750
33252,Volvo,XC60 Recharge Plug-In Hybrid T8 Inscription,7,19352,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,None reported,54500
36702,Volvo,330e iPerformance,7,52500,247.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,6-Speed A/T,At least 1 accident or damage reported,21500
46158,Volvo,XC90 T6 Momentum,7,81200,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,15900
53219,Volvo,XC90 T6 Momentum,7,66500,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,22500
53261,Volvo,XC90 Hybrid T8 R-Design,7,69300,400.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,None reported,27499
54107,Volvo,XC90 T6 Momentum,7,110380,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,20000
