id,brand,model,model_year,milage,engine,transmission,accident,price
2094,Lamborghini,Huracan EVO Base,4,2165,5.2L V12 48V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,None reported,279950
3229,Lamborghini,Huracan EVO Coupe,4,6246,5.2L V10 40V GDI DOHC,7-Speed Automatic with Auto-Shift,None reported,279950
3820,Lamborghini,Gallardo LP550-2,4,22000,550.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,150000
4147,Lamborghini,Huracan EVO Base,4,6987,5.2L V10 40V GDI DOHC,8-Speed Automatic,None reported,267950
8238,Lamborghini,Huracan EVO Base,4,257700,5.2L V10 40V GDI DOHC,7-Speed Manual,None reported,479995
8598,Lamborghini,Huracan EVO Base,4,255,5.2L V10 40V GDI DOHC,8-Speed Automatic,None reported,279950
26042,Lamborghini,Aventador LP750-4 Superveloce,4,3254,6.5L V12 48V MPFI DOHC,7-Speed Automatic with Auto-Shift,None reported,34000
34575,Lamborghini,Urus Base,4,13692,641.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,185000
37203,Lamborghini,Huracan EVO Base,4,6246,5.2L V10 40V GDI DOHC,7-Speed Manual,None reported,47214
40437,Lamborghini,Huracan LP580-2S,4,17175,5.2L V10 40V PDI DOHC,7-Speed Automatic with Auto-Shift,None reported,162950
41642,Lamborghini,Murcielago Base,4,22400,571.0HP 6.2L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,29998
47409,Lamborghini,Murcielago Base,4,25520,571.0HP 6.2L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,60500
47439,Lamborghini,Huracan EVO Base,4,6246,5.2L V10 40V GDI DOHC,7-Speed Manual,None reported,78900
