id,brand,model,model_year,milage,engine,transmission,accident,price
1852,Mazda,MX-5 Miata Base,32,125500,–,5-Speed M/T,At least 1 accident or damage reported,3950
5992,Mazda,MX-5 Miata Base,32,94000,–,6-Speed M/T,None reported,25500
19204,Mazda,MX-5 Miata Base,32,106500,–,5-Speed M/T,None reported,9950
22223,Mazda,MX-5 Miata Base,32,125800,–,5-Speed M/T,None reported,16500
29602,Mazda,MX-5 Miata Base,32,100000,–,5-Speed M/T,None reported,11500
37001,Mazda,MazdaSpeed Miata MX-5 Base,32,48210,–,6-Speed M/T,At least 1 accident or damage reported,29500
38062,Mazda,MX-5 Miata Base,32,125800,–,A/T,At least 1 accident or damage reported,11500
44509,Mazda,MX-5 Miata Base,32,106983,–,A/T,None reported,15000
44551,Mazda,MX-5 Miata Base,32,125800,–,5-Speed M/T,None reported,11500
49012,Mazda,MX-5 Miata Base,32,95798,–,5-Speed M/T,None reported,8950
51059,Mazda,MX-5 Miata Base,32,78700,–,5-Speed M/T,At least 1 accident or damage reported,22000
