id,brand,model,model_year,milage,engine,transmission,accident,price
410,Acura,TLX Type S PMC Edition,1,13600,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,60000
721,Acura,TLX Type S PMC Edition,1,15500,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,44000
3427,Acura,TLX Type S PMC Edition,1,6900,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,35500
4939,Acura,TLX Type S w/Performance Tire,1,4200,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,85000
7920,Acura,TLX V6 Tech,1,13600,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,39500
10358,Acura,TLX Type S w/Performance Tire,1,24500,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,42000
13911,Acura,TLX Type S w/Performance Tire,1,1798,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,44900
15087,Acura,TLX Type S w/Performance Tire,1,39000,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,34999
18602,Acura,TLX Type S w/Performance Tire,1,2894,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,53900
19894,Acura,TLX Type S w/Performance Tire,1,4700,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,42000
20873,Acura,TLX Type S w/Performance Tire,1,3158,2.0L I4 16V GDI DOHC Turbo,10-Speed Automatic with Overdrive,None reported,69999
28807,Acura,MDX w/Technology Package,1,1798,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,39500
29715,Acura,TLX Type S PMC Edition,1,3959,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,65900
30788,Acura,TLX Type S w/Performance Tire,1,11806,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,31900
37045,Acura,TLX Type S PMC Edition,1,16200,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5230
38170,Acura,TLX Type S w/Performance Tire,1,5400,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,113990
38342,Acura,TLX Type S w/Performance Tire,1,1798,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,33580
44364,Acura,TLX Type S PMC Edition,1,33000,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,65000
49029,Acura,TLX Type S w/Performance Tire,1,4700,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,52000
