id,brand,model,model_year,milage,engine,transmission,accident,price
734,Hyundai,Sonata Sport 2.0T,7,74500,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,15499
7197,Hyundai,Sonata Hybrid Limited,7,66000,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,23500
8663,Hyundai,Genesis 3.8,7,80150,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,20995
11335,Hyundai,Veloster Base,7,81696,132.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,26500
12318,Hyundai,Santa Fe GLS,7,133504,290.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,15999
12887,Hyundai,Genesis Coupe 3.8 Grand Touring,7,40200,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,42000
13361,Hyundai,Santa Fe Sport 2.0L Turbo Ultimate,7,71669,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,20000
18179,Hyundai,Sonata SE,7,68200,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,15750
21078,Hyundai,Genesis Coupe 3.8 Base,7,55000,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,25000
21598,Hyundai,Santa Fe Sport 2.0L Turbo Ultimate,7,75000,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,20000
22385,Hyundai,Santa Fe SEL Plus 2.4,7,45800,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,28750
31029,Hyundai,Equus Signature,7,36000,429.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,52000
32279,Hyundai,Dart SE,7,66000,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,12500
33990,Hyundai,Sonata SE,7,71312,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,21499
34028,Hyundai,Sonata SE,7,43903,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,12500
34419,Hyundai,Elantra N Base,7,55000,276.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,33000
38531,Hyundai,Genesis 3.8,7,116612,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,31300
38707,Hyundai,Tucson SE,7,66126,2.0L I4 16V GDI DOHC,6-Speed Automatic,At least 1 accident or damage reported,19950
39298,Hyundai,Genesis Coupe 3.8 Base,7,45303,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,20999
39883,Hyundai,Sonata SE,7,36000,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,21995
42794,Hyundai,Palisade SEL,7,68050,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,65000
44148,Hyundai,Elantra SE,7,120250,145.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8500
48147,Hyundai,Sonata SE,7,139355,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,14699
50915,Hyundai,Palisade SEL,7,170000,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,21000
52649,Hyundai,Sonata Sport 2.0T,7,82900,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,16500
53394,Hyundai,Genesis 3.8,7,86000,290.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,18000
