id,brand,model,model_year,milage,engine,transmission,accident,price
4374,Kia,Sorento SXL,11,67000,290.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,37999
4589,Kia,Optima Hybrid LX,11,103111,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,16000
5333,Kia,Sportage LX,11,100730,173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,7500
7462,Kia,Optima Hybrid EX,11,103111,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,At least 1 accident or damage reported,17000
8621,Kia,Optima EX,11,209500,192.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,11800
10215,Kia,Optima Hybrid EX,11,104994,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,At least 1 accident or damage reported,7900
10397,Kia,Optima Hybrid LX,11,103111,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,6900
10624,Kia,Optima EX,11,103748,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,9500
11243,Kia,Sorento LX,11,111000,191.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,16900
11504,Kia,Sorento SXL,11,57800,290.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,11800
12776,Kia,Optima Hybrid EX,11,117220,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,At least 1 accident or damage reported,11995
13063,Kia,Sorento LX,11,54200,191.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,16800
14051,Kia,Forte Koup EX,11,134207,156.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,7500
15300,Kia,Optima Hybrid EX,11,104994,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,None reported,14900
18753,Kia,Optima LX,11,68200,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,15900
22424,Kia,Sorento SX,11,59700,281.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,15500
23540,Kia,Optima Hybrid LX,11,103111,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,14995
26095,Kia,Forte GT-Line,11,154247,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,4500
28010,Kia,Optima LX,11,131200,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,14990
30133,Kia,Forte Koup EX,11,139000,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,4200
30421,Kia,Optima Hybrid LX,11,86170,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,At least 1 accident or damage reported,12700
33699,Kia,Sorento LX,11,54000,191.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,8300
37083,Kia,Sportage LX,11,151600,173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,3499
42688,Kia,Optima Hybrid EX,11,103111,206.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,19998
43111,Kia,Optima Hybrid LX,11,103111,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,17900
43149,Kia,Optima Hybrid LX,11,103111,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,9200
43259,Kia,Optima EX,11,109580,192.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,11900
43513,Kia,Optima Hybrid EX,11,103400,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,None reported,16500
45761,Kia,Stinger GT2,11,135603,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,13500
49034,Kia,Optima Hybrid LX,11,59257,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,None reported,17500
50316,Kia,Optima LX,11,121525,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,11200
52857,Kia,Forte Koup EX,11,103748,156.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,14500
52859,Kia,Forte Koup EX,11,134207,156.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,15900
