id,brand,model,model_year,milage,engine,transmission,accident,price
2547,Toyota,Land Cruiser Base,22,83000,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,20500
7390,Toyota,Camry LE,22,119500,133.0HP 2.2L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,6700
13296,Toyota,Matrix XRS,22,140600,130.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,10500
13935,Toyota,Celica GT,22,122000,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,11000
15724,Toyota,Sequoia Limited,22,183000,273.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,12900
16155,Toyota,Sequoia SR5,22,244200,240.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,34995
16237,Toyota,Camry Solara SLE V6,22,59300,225.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,3500
20157,Toyota,Sequoia SR5,22,229450,240.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,3850
24594,Toyota,Camry Solara SLE,22,159890,225.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,4300
29826,Toyota,Sequoia Limited,22,17300,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,2954083
31774,Toyota,Matrix XRS,22,121800,180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,4300
32524,Toyota,Camry Hybrid Base,22,149437,156.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,5-Speed M/T,None reported,8900
35786,Toyota,Camry Solara SLE V6,22,1800,210.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,5700
37709,Toyota,Camry LE,22,153000,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,6450
43329,Toyota,Land Cruiser Base,22,231500,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,6500
44134,Toyota,Highlander Base,22,231581,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,21995
48075,Toyota,Sequoia SR5,22,69431,240.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,15500
50011,Toyota,Tundra SR5 Access Cab,22,66840,282.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,15500
