id,brand,model,model_year,milage,engine,transmission,accident,price
647,Maserati,Ghibli S Q4 GranSport,3,12500,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,86900
5397,Maserati,GranTurismo Base,3,68050,444.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,28600
12239,Maserati,Levante Modena,3,12172,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,44791
13784,Maserati,MC20 Base,3,33481,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,59335
14505,Maserati,Levante GTS,3,19513,3.8L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,79950
26458,Maserati,Quattroporte Base,3,10400,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,69500
30006,Maserati,Ghibli S Q4 GranSport,3,33500,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,49500
38160,Maserati,Ghibli S GranLusso,3,10558,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,72900
39769,Maserati,Ghibli S Q4,3,16000,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,38900
40588,Maserati,Ghibli S Q4 GranSport,3,28300,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,42999
40906,Maserati,Levante GTS,3,19513,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,At least 1 accident or damage reported,84645
40938,Maserati,Levante GTS,3,19513,3.8L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,At least 1 accident or damage reported,84645
44721,Maserati,Levante Modena,3,5409,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,39848
45192,Maserati,Levante GTS,3,28121,3.8L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,47350
51215,Maserati,Ghibli S Q4,3,53500,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,33200
