id,brand,model,model_year,milage,engine,transmission,accident,price
6149,Mazda,CX-50 2.5 Turbo Premium Package,13,73000,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,14300
8203,Mazda,MX-5 Miata Grand Touring,13,65750,167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,21800
11149,Mazda,Mazda3 i Touring,13,162000,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,8900
12643,Mazda,RX-8 Sport,13,87000,212.0HP 1.3L Rotary engine Gasoline Fuel,A/T,None reported,7000
14514,Mazda,CX-9 Grand Touring,13,99524,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,26900
19198,Mazda,CX-9 Touring Plus,13,118500,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,8900
19390,Mazda,CX-9 Grand Touring,13,185000,273.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,8900
21587,Mazda,MazdaSpeed3 Grand Touring,13,24000,263.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,44850
22616,Mazda,MX-5 Miata Grand Touring,13,123500,167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,10500
27158,Mazda,Mazda3 i Touring,13,118500,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,At least 1 accident or damage reported,17599
28464,Mazda,CX-7 Grand Touring,13,81219,273.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,11000
37477,Mazda,MX-5 Miata Grand Touring,13,106000,167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,22000
37738,Mazda,Mazda6 iSport VE,13,171000,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,5500
39681,Mazda,Mazda3 s Sport,13,90000,263.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,12000
43595,Mazda,Mazda3 s Sport,13,77700,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,5500
43759,Mazda,CX-7 Grand Touring,13,64532,244.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,37995
45311,Mazda,CX-9 Grand Touring,13,81400,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,None reported,26485
45901,Mazda,Mazda3 s Sport,13,132000,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,8400
54070,Mazda,CX-9 Grand Touring,13,80000,273.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8300
