id,brand,model,model_year,milage,engine,transmission,accident,price
2222,Genesis,GV70 3.5T Sport,3,10558,3.5L V6 24V PDI DOHC Twin Turbo,8-Speed Automatic,None reported,49999
6265,Genesis,G90 3.3T Premium,3,9950,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,53950
9020,Genesis,G80 3.3T Sport,3,67500,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,28900
10960,Genesis,G80 2.5T,3,26000,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,27950
22069,Genesis,GV70 3.5T Sport,3,12900,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,47500
23297,Genesis,G90 3.3T Premium,3,9950,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,53900
24775,Genesis,GV70 3.5T Sport,3,14700,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,39999
27005,Genesis,G80 3.3T Sport,3,59500,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,32600
28761,Genesis,G70 3.3T Advanced,3,12000,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,39900
29840,Genesis,G90 3.3T Premium,3,18000,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,48000
32271,Genesis,G80 3.8,3,3959,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,38999
33775,Genesis,GV80 2.5T,3,7523,2.5L I4 16V PDI DOHC Turbo,8-Speed Automatic,None reported,69645
34910,Genesis,GV70 2.5T,3,26000,300.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,37999
36777,Genesis,G80 3.8,3,12700,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,29800
42274,Genesis,G70 3.3T,3,10400,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,96850
45888,Genesis,G70 2.0T,3,4785,2.0L I4 16V GDI DOHC Turbo,Automatic,None reported,42850
50347,Genesis,G80 3.8,3,15600,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,40500
51744,Genesis,G70 3.3T,3,12000,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,41000
53247,Genesis,G90 5.0 Ultimate,3,22480,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,52900
