id,brand,model,model_year,milage,engine,transmission,accident,price
1131,Tesla,Model Y Performance,2,30000,455.0HP Electric Motor Electric Fuel System,A/T,None reported,51999
13607,Tesla,Model Y Long Range,2,4786,425.0HP Electric Motor Electric Fuel System,A/T,None reported,52999
17109,Tesla,Model Y Long Range,2,21404,425.0HP Electric Motor Electric Fuel System,A/T,None reported,49000
17290,Tesla,Model X Performance,2,1750,778.0HP Electric Motor Electric Fuel System,A/T,None reported,89000
20496,Tesla,Model 3 Performance,2,21600,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,None reported,267950
27375,Tesla,Model X Long Range,2,7500,670.0HP Electric Motor Electric Fuel System,A/T,None reported,110000
29126,Tesla,Model 3 Long Range,2,24650,271.0HP Electric Motor Electric Fuel System,A/T,None reported,36500
30262,Tesla,Model X Long Range,2,25535,670.0HP Electric Motor Electric Fuel System,1-Speed A/T,None reported,71999
42419,Tesla,Model Y Long Range,2,3053,425.0HP Electric Motor Electric Fuel System,A/T,None reported,45950
42508,Tesla,Model X Long Range,2,7500,518.0HP Electric Motor Electric Fuel System,A/T,None reported,64000
43099,Tesla,Model X Performance,2,5400,778.0HP Electric Motor Electric Fuel System,1-Speed A/T,None reported,66000
44024,Tesla,Model 3 Long Range,2,30229,Electric,1-Speed Automatic,None reported,35999
