id,brand,model,model_year,milage,engine,transmission,accident,price
627,Volkswagen,Golf SportWagen TSI SE,7,33850,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,16500
705,Volkswagen,Atlas 3.6L SE w/Technology,7,48210,276.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,24999
1298,Volkswagen,Golf SportWagen TSI SE,7,33850,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,8550
2210,Volkswagen,Jetta 1.4T S,7,87000,147.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,14000
6144,Volkswagen,Golf SportWagen TSI SE,7,33850,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,13250
6290,Volkswagen,Golf GTI 2.0T SE 4-Door,7,70500,300.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,24950
7153,Volkswagen,Golf R 4-Door w/DCC & Navigation,7,110250,292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,11970
11032,Volkswagen,Golf SportWagen TSI SE,7,33850,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,20500
11656,Volkswagen,Golf SportWagen TSI S 4-Door,7,120000,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,16250
12259,Volkswagen,Golf R 4-Door w/DCC & Navigation,7,62660,292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,16000
13272,Volkswagen,Touareg VR6 Lux,7,123000,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,18999
14584,Volkswagen,Touareg V6 Executive,7,50600,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,28890
15480,Volkswagen,WRX Premium,7,62662,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,At least 1 accident or damage reported,30000
15691,Volkswagen,Golf SportWagen TSI SE,7,33850,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,16500
16443,Volkswagen,Golf R 4-Door w/DCC & Navigation,7,88900,292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,49500
