id,brand,model,model_year,milage,engine,transmission,accident,price
276,Cadillac,Escalade Platinum,4,48613,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,55999
3399,Cadillac,Escalade ESV Sport,4,40000,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,56000
4656,Cadillac,Escalade Sport Platinum,4,29500,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,41986
4775,Cadillac,Escalade Premium Luxury Platinum,4,19200,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,63500
4953,Cadillac,Escalade Platinum,4,49273,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,108000
6328,Cadillac,Escalade ESV Platinum,4,48613,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,73000
7041,Cadillac,Escalade ESV Luxury,4,53000,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,35000
7744,Cadillac,Escalade Luxury,4,53450,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,82499
8377,Cadillac,Escalade ESV Platinum,4,67726,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,49995
9233,Cadillac,XT5 Premium Luxury,4,222,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,36800
9260,Cadillac,XT5 Premium Luxury,4,43000,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,40000
9857,Cadillac,Escalade ESV Luxury,4,39000,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,63000
10261,Cadillac,CT4 Luxury,4,35200,237.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,22000
