id,brand,model,model_year,milage,engine,transmission,accident,price
5152,Acura,Integra LS,26,120000,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,5500
9934,Acura,Integra LS,26,120000,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,5500
24241,Acura,TSX Technology,26,181000,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,5500
24622,Acura,Integra LS,26,190640,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,5500
24672,Acura,Integra LS,26,206000,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,15900
27023,Acura,Integra LS,26,96680,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,5000
27030,Acura,Integra LS,26,120000,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,5500
31070,Acura,Integra LS,26,134602,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5199
31762,Acura,Integra GS-R,26,63250,140.0HP 2.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,10900
48971,Acura,GTO Base,26,142314,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,3000
