id,brand,model,model_year,milage,engine,transmission,accident,price
401,Jeep,Commander Sport,17,161900,235.0HP 4.7L 8 Cylinder Engine Flex Fuel Capability,A/T,At least 1 accident or damage reported,9950
1283,Jeep,Commander Sport,17,161900,235.0HP 4.7L 8 Cylinder Engine Flex Fuel Capability,A/T,At least 1 accident or damage reported,4400
1400,Jeep,Wrangler SE,17,115402,120.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,12499
1695,Jeep,Wrangler Unlimited X,17,87500,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,17900
1769,Jeep,Wrangler Unlimited X,17,170552,205.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,7100
2257,Jeep,Liberty Sport,17,103000,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,9999
2421,Jeep,Liberty Sport,17,136400,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,6800
3664,Jeep,Liberty Limited,17,107000,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,12000
4039,Jeep,Wrangler Unlimited X,17,170000,205.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,9400
5362,Jeep,Commander Sport,17,161900,235.0HP 4.7L 8 Cylinder Engine Flex Fuel Capability,A/T,At least 1 accident or damage reported,5700
5438,Jeep,Wrangler X,17,189719,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,9950
5921,Jeep,Commander Sport,17,161900,235.0HP 4.7L 8 Cylinder Engine Flex Fuel Capability,A/T,At least 1 accident or damage reported,4800
6174,Jeep,Liberty Limited,17,107000,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,19500
6467,Jeep,Compass Sport,17,228000,172.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,3850
