id,brand,model,model_year,milage,engine,transmission,accident,price
3865,Pontiac,Solstice GXP,17,25718,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,15900
5487,Pontiac,Solstice GXP,17,53677,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,36900
6594,Pontiac,Solstice GXP,17,25718,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,None reported,17900
7653,Pontiac,Solstice GXP,17,25718,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,37000
7875,Pontiac,Solstice GXP,17,7800,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,14950
8012,Pontiac,Solstice GXP,17,145000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,4200
8212,Pontiac,Firebird Trans Am,17,170000,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,9975
8520,Pontiac,Solstice GXP,17,107000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,6499
8806,Pontiac,Solstice GXP,17,51855,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,10000
9908,Pontiac,Solstice GXP,17,7800,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,17000
10380,Pontiac,Solstice GXP,17,25718,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,6900
14214,Pontiac,Solstice GXP,17,25718,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,16800
14701,Pontiac,Solstice GXP,17,152270,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,6900
16877,Pontiac,Solstice GXP,17,122348,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,13900
18032,Pontiac,Solstice GXP,17,47000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,21995
18065,Pontiac,Solstice Base,17,62310,177.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,12900
19446,Pontiac,Solstice GXP,17,7800,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,18900
20543,Pontiac,Solstice GXP,17,82323,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,54000
23567,Pontiac,Solstice GXP,17,38100,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,25500
28641,Pontiac,Solstice GXP,17,13692,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,36900
32281,Pontiac,Solstice Base,17,62310,177.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,15900
32861,Pontiac,Firebird Base,17,140000,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,5699
35589,Pontiac,Solstice GXP,17,181830,270.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,7900
37662,Pontiac,G8 GT,17,81327,355.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,19977
40349,Pontiac,Solstice GXP,17,207000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,9450
42395,Pontiac,Solstice GXP,17,47000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,30999
43106,Pontiac,Firebird Trans Am,17,79635,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,12995
43558,Pontiac,GTO Base,17,25718,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,27899
43991,Pontiac,Solstice GXP,17,43000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,10500
44786,Pontiac,Solstice GXP,17,47000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,59950
46220,Pontiac,Solstice GXP,17,142314,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,4800
47908,Pontiac,Solstice Base,17,186040,177.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,6700
48556,Pontiac,Solstice GXP,17,7800,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,16000
50163,Pontiac,Solstice GXP,17,90625,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,19000
50924,Pontiac,Solstice GXP,17,91545,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,9500
52126,Pontiac,Solstice GXP,17,37000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,25000
53774,Pontiac,Solstice GXP,17,48000,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,29500
