id,brand,model,model_year,milage,engine,transmission,accident,price
10360,Dodge,Challenger SRT8 392,12,33700,–,Transmission w/Dual Shift Mode,None reported,34500
11180,Dodge,Challenger SRT8,12,27000,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,37950
19200,Dodge,Town & Country Touring,12,74582,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,4000
21739,Dodge,Charger SRT8,12,126225,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,35000
24069,Dodge,Challenger SXT,12,143390,303.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,5000
28883,Dodge,Avenger SE,12,166200,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,6499
29123,Dodge,Charger R/T,12,58000,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,17900
31320,Dodge,Ram 1500 ST,12,153843,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,7900
32249,Dodge,Charger R/T,12,122000,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,9500
32829,Dodge,Challenger SRT8 392,12,33700,–,A/T,None reported,15000
32889,Dodge,Ram 1500 SRT-10 Quad Cab,12,103814,500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,17500
35891,Dodge,Challenger R/T,12,65000,375.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,63100
37030,Dodge,Challenger SRT8 392,12,70700,–,8-Speed A/T,None reported,29000
37652,Dodge,Challenger SRT8 392,12,33700,–,6-Speed M/T,None reported,34500
38535,Dodge,Challenger SRT 392,12,37700,–,8-Speed A/T,None reported,30000
42675,Dodge,Dakota SLT Quad Cab,12,153692,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8900
42986,Dodge,Charger R/T,12,162000,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,11900
47535,Dodge,Ram 1500 ST,12,144900,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,12800
47923,Dodge,Challenger SXT,12,100000,305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,12000
49763,Dodge,Challenger SRT8 392,12,33700,–,8-Speed A/T,At least 1 accident or damage reported,68000
52784,Dodge,Charger R/T,12,152000,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,15500
