id,brand,model,model_year,milage,engine,transmission,accident,price
446,Lexus,ES 350 Base,8,39000,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,25000
528,Lexus,RX 450h Base,8,103866,245.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,A/T,At least 1 accident or damage reported,16500
634,Lexus,ES 350 Base,8,72900,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,22999
939,Lexus,RX 350 Base,8,68500,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,30500
1851,Lexus,RX 350 Base,8,103000,275.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,20900
1957,Lexus,RC 350 F Sport,8,120000,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,23000
2073,Lexus,GX 460 Base,8,106000,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,33500
2119,Lexus,GX 460 Base,8,97097,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,29995
2483,Lexus,LC 500 Base,8,8228,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,62500
2607,Lexus,IS-F Base,8,84259,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,20950
2900,Lexus,RX 350 F Sport,8,53900,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,37000
3217,Lexus,NX 300 Base,8,67550,235.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,36999
3232,Lexus,LS 460 Base,8,49273,386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,19000
3271,Lexus,GX 460 Premium,8,106000,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,31000
4003,Lexus,GX 460 Premium,8,53500,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,33500
4285,Lexus,LS 460 Base,8,100,386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,112000
4436,Lexus,ES 350 Base,8,100900,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,29998
4597,Lexus,LX 570 Three-Row,8,50000,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,65000
4699,Lexus,ES 350 Base,8,119000,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,13500
4734,Lexus,GX 460 Base,8,97097,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,28750
4839,Lexus,GX 460 Base,8,57852,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,21000
4878,Lexus,LX 570 Base,8,33655,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,42000
4995,Lexus,ES 350 Base,8,54000,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,31700
5055,Lexus,IS 250 Base,8,94000,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,10995
5230,Lexus,IS 300 Base,8,62660,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,36999
