id,brand,model,model_year,milage,engine,transmission,accident,price
1597,Jaguar,XK Base,16,56000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,15000
2535,Jaguar,XJ Vanden Plas,16,87888,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,18000
3432,Jaguar,XK R,16,61000,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,62000
6747,Jaguar,XK8 Base,16,59400,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,10900
12909,Jaguar,XJ6 Vanden Plas,16,70000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,21000
14541,Jaguar,XJ8 L,16,150000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,7500
16081,Jaguar,XJ Vanden Plas,16,87888,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,12900
17617,Jaguar,XJ8 L,16,92008,294.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,10500
18119,Jaguar,XK Base,16,74030,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,34500
18995,Jaguar,XF Luxury,16,110000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,12000
19260,Jaguar,XJ8 L,16,78049,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,15000
22448,Jaguar,XKR Base,16,50000,420.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,29000
22956,Jaguar,XF Premium,16,35134,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,23500
22992,Jaguar,XF Luxury,16,178416,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,7200
25839,Jaguar,XJ8 L,16,156350,294.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5100
28478,Jaguar,XJ6 Vanden Plas,16,16700,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,21000
29267,Jaguar,XF Premium,16,183000,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,13200
30782,Jaguar,XJ Vanden Plas,16,87888,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,7900
31608,Jaguar,XJ Vanden Plas,16,56000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,19995
31659,Jaguar,XJ Vanden Plas,16,70000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,17900
32299,Jaguar,XF 3.0 Portfolio,16,131000,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,9750
32438,Jaguar,XJ8 L,16,134000,294.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,8800
36066,Jaguar,XJ Vanden Plas,16,183000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,16500
37461,Jaguar,XK8 Base,16,40000,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,15400
40062,Jaguar,XJ8 L,16,87888,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,31995
40804,Jaguar,XJ Vanden Plas,16,80000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,15900
42478,Jaguar,XK8 Base,16,50000,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,21999
44529,Jaguar,XJ8 L,16,78049,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,13900
44706,Jaguar,XJ6 Vanden Plas,16,137000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,6500
47079,Jaguar,XK Base,16,56000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,14000
50723,Jaguar,XJ Vanden Plas,16,160000,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,5700
51887,Jaguar,F-TYPE R,16,5500,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,99900
