id,brand,model,model_year,milage,engine,transmission,accident,price
99,Nissan,Wrangler SE,21,106000,150.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,6700
4005,Nissan,350Z Touring,21,110897,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,M/T,At least 1 accident or damage reported,11500
9348,Nissan,Xterra S,21,131800,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,4300
12682,Nissan,Altima 2.5 S,21,152000,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5800
15592,Nissan,350Z Touring,21,106000,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,M/T,At least 1 accident or damage reported,8900
18839,Nissan,350Z Touring,21,167000,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,13500
19543,Nissan,350Z Enthusiast,21,116000,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,9950
20381,Nissan,Altima 2.5 S,21,191900,182.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,9750
22583,Nissan,350Z Enthusiast,21,71280,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,11000
22643,Nissan,350Z Touring,21,75000,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,22999
23261,Nissan,GT-R Premium,21,59700,545.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,21995
31591,Nissan,350Z Touring,21,110897,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,11500
34100,Nissan,350Z Enthusiast,21,74000,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,11000
36380,Nissan,Cooper Base,21,103726,115.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,6000
39730,Nissan,Versa 1.8 S,21,165000,122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,8000
42571,Nissan,Murano SL,21,71000,245.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,19500
48579,Nissan,350Z Enthusiast,21,130307,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,5200
49248,Nissan,350Z Enthusiast,21,130307,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,5500
