id,brand,model,model_year,milage,engine,transmission,accident,price
2567,Chrysler,Town & Country Touring-L,12,163500,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,6900
3057,Chrysler,Town & Country Touring,12,74582,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,8500
7144,Chrysler,300C Base,12,112000,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,5900
7506,Chrysler,300 S,12,53000,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,15450
8330,Chrysler,Town & Country Touring-L,12,64855,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,15500
10779,Chrysler,Town & Country Touring-L,12,163500,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,8500
12020,Chrysler,300 S,12,120000,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,6500
12369,Chrysler,Town & Country Touring,12,74582,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,20000
13545,Chrysler,300 Touring,12,86000,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,9995
13554,Chrysler,300C Base,12,89700,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,10500
17376,Chrysler,Town & Country Touring-L,12,163500,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,10499
18331,Chrysler,300 S,12,53000,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,13750
18747,Chrysler,300C Base,12,100680,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,13999
23714,Chrysler,300C Base,12,87500,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,13750
24593,Chrysler,Town & Country Touring-L,12,111000,283.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,7900
25067,Chrysler,300C Base,12,87500,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,13800
27003,Chrysler,Town & Country Touring-L,12,123500,283.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5500
28505,Chrysler,Town & Country Touring-L,12,163500,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,6500
28876,Chrysler,Town & Country Touring-L,12,163500,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,7900
29235,Chrysler,300 S,12,165500,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,3950
29646,Chrysler,200 Limited,12,100600,–,A/T,At least 1 accident or damage reported,10000
30706,Chrysler,Town & Country Touring-L,12,104000,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,At least 1 accident or damage reported,9000
31918,Chrysler,Town & Country Touring-L,12,115872,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,None reported,7950
32337,Chrysler,Town & Country Touring,12,111850,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,12500
38052,Chrysler,Town & Country Touring-L,12,163500,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,4500
42511,Chrysler,200 C,12,170000,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,At least 1 accident or damage reported,5995
45794,Chrysler,Town & Country Touring-L,12,163500,283.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,5949
48623,Chrysler,200 C,12,140450,295.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,At least 1 accident or damage reported,3600
49198,Chrysler,300 Base,12,23152,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,3000
51682,Chrysler,300C Base,12,53000,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,13750
