id,brand,model,model_year,milage,engine,transmission,accident,price
179,Buick,Envision Preferred,3,18185,2.5L I4 16V GDI DOHC Turbo,9-Speed Automatic,None reported,43250
235,Buick,Enclave Avenir,3,51351,3.6L V6 24V GDI DOHC,9-Speed Automatic,None reported,33295
975,Buick,Envision Preferred,3,20104,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,None reported,33295
2543,Buick,Enclave Premium,3,31181,3.6L V6 24V GDI DOHC,9-Speed Automatic,At least 1 accident or damage reported,36599
3063,Buick,Enclave Avenir,3,77107,3.6L V6 24V MPFI DOHC,9-Speed Automatic,None reported,33610
4421,Buick,Envision Preferred,3,15175,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,None reported,31621
4742,Buick,Enclave Avenir,3,16500,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,52000
5465,Buick,CX-30 Select,3,11737,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,None reported,24899
7650,Buick,Encore GX Essence,3,43875,1.3L I3 12V MPFI DOHC Turbo,Automatic CVT,At least 1 accident or damage reported,30275
8001,Buick,Enclave Avenir,3,20104,3.6L V6 24V GDI DOHC,8-Speed Automatic,None reported,33295
8130,Buick,Enclave Leather,3,24115,3.6L V6 24V GDI DOHC,9-Speed Automatic,At least 1 accident or damage reported,54900
12840,Buick,Envision Preferred,3,30426,3.6L V6 24V GDI DOHC,9-Speed Automatic,None reported,73000
13032,Buick,Enclave Avenir,3,59528,3.6L V6 24V GDI DOHC,8-Speed Automatic,None reported,43999
13547,Buick,Envision Essence,3,19291,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,None reported,46120
16160,Buick,Enclave Avenir,3,51351,3.6L V6 24V GDI DOHC,9-Speed Automatic,At least 1 accident or damage reported,29182
20458,Buick,Envision Essence,3,36544,2.0L I4 16V GDI DOHC Turbo,Automatic,None reported,33290
25646,Buick,Envision Essence,3,37869,2.5L I4 16V GDI DOHC,6-Speed Automatic,None reported,31113
28723,Buick,Envision Preferred,3,27858,2.5L I4 16V PDI DOHC,8-Speed Automatic,None reported,76373
30522,Buick,Envision Preferred,3,35921,2.5L I4 16V GDI DOHC,9-Speed Automatic,At least 1 accident or damage reported,62425
32205,Buick,LaCrosse Leather,3,41000,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,51500
33512,Buick,Enclave Avenir,3,31181,3.6L V6 24V GDI DOHC,9-Speed Automatic,None reported,40459
34516,Buick,Enclave Premium,3,35902,6.2L V8 16V GDI OHV,10-Speed Automatic,None reported,76900
35342,Buick,Envision Essence,3,36544,1.3L I3 12V GDI DOHC Turbo,Automatic,None reported,33290
35553,Buick,Envision Essence,3,18160,2.5L I4 16V GDI DOHC,6-Speed Automatic,None reported,239995
37025,Buick,Envision Essence,3,33705,2.5L I4 16V GDI DOHC,9-Speed Automatic,None reported,31621
37734,Buick,Envision Preferred,3,20104,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,None reported,19290
37757,Buick,Enclave Avenir,3,31181,3.6L V6 24V GDI DOHC,9-Speed Automatic,At least 1 accident or damage reported,42442
39282,Buick,Enclave Premium,3,36466,3.6L V6 24V GDI DOHC,9-Speed Automatic,None reported,42442
41488,Buick,Enclave Avenir,3,31181,3.6L V6 24V GDI DOHC,9-Speed Automatic,None reported,41741
54143,Buick,Enclave Leather,3,53550,3.6L V6 24V GDI DOHC,9-Speed Automatic,None reported,35113
