id,brand,model,model_year,milage,engine,transmission,accident,price
2561,Kia,Forte LXS,6,5182,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,17500
2675,Kia,Stinger GT2,6,61000,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,38500
2876,Kia,Stinger GT,6,56300,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,29500
3089,Kia,Forte GT-Line,6,24534,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,17000
7706,Kia,Sportage SX Turbo,6,45468,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,None reported,31331
9048,Kia,Stinger GT2,6,63450,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,21990
9138,Kia,Rio S,6,67686,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,15700
10034,Kia,Stinger GT2,6,104000,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,18500
10399,Kia,Optima LX,6,104000,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,17200
11135,Kia,Stinger GT2,6,37000,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,36999
11261,Kia,Seltos S,6,64000,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,16500
11498,Kia,Forte LXS,6,100331,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,25500
12478,Kia,Forte GT-Line,6,19850,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,13999
13801,Kia,K5 EX,6,100331,180.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,24900
15632,Kia,Optima EX,6,71312,192.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,21500
19322,Kia,Forte GT-Line,6,75798,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,14950
23230,Kia,Stinger GT,6,87009,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,18000
23588,Kia,Sorento SXL,6,68425,290.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,50999
24874,Kia,Forte LX,6,129999,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8999
27753,Kia,Sportage Nightfall,6,64290,2.4L I4 16V GDI DOHC,6-Speed Automatic,None reported,22989
28038,Kia,Stinger GT2,6,69100,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,49999
28837,Kia,Telluride SX,6,38000,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,22550
29310,Kia,Stinger GT,6,56300,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,29000
30222,Kia,Stinger GT2,6,45000,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,29999
32108,Kia,Seltos S,6,127500,146.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,44850
32432,Kia,Stinger GT1,6,105667,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,43000
40126,Kia,Optima LX,6,405000,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,26497
40391,Kia,Stinger GT2,6,57000,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,36750
42150,Kia,Stinger GT2,6,69100,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,24000
42326,Kia,ProMaster 2500 High Roof,6,10339,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,36990
42756,Kia,Stinger GT2,6,69100,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,31000
43238,Kia,Stinger GT2,6,69100,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,31500
48010,Kia,Optima LX,6,117220,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,11499
50269,Kia,Seltos S,6,63400,146.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,21500
51680,Kia,Telluride SX,6,74026,3.8L V6 24V GDI DOHC,8-Speed Automatic,None reported,34580
52560,Kia,Optima S,6,36700,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,26500
53589,Kia,Stinger GT2,6,63150,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,24000
