id,brand,model,model_year,milage,engine,transmission,accident,price
77,Ford,F-150 XLT,2,18465,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,47500
115,Ford,Expedition Timberline,2,8911,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,None reported,59203
225,Ford,Roma Base,2,17900,611.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,85000
270,Ford,F-150 Lariat,2,12500,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,85495
455,Ford,F-250 Platinum,2,22000,430.0HP 7.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,69790
520,Ford,F-250 Platinum,2,23850,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,None reported,56000
573,Ford,Bronco Badlands Advanced,2,4200,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,At least 1 accident or damage reported,22500
620,Ford,F-250 King Ranch,2,44000,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,None reported,44000
633,Ford,Bronco Wildtrak Advanced,2,1500,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,74500
841,Ford,Mustang Mach-E GT,2,19200,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,69790
1045,Ford,F-150 Raptor,2,5040,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,41000
1379,Ford,Explorer ST,2,15183,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,110000
1430,Ford,Expedition Max Limited,2,14361,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,68500
1444,Ford,Maverick XLT,2,16400,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,None reported,34000
1790,Ford,Maverick XLT,2,14676,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,None reported,35999
1938,Ford,Expedition Limited,2,20678,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,94000
2079,Ford,F-250 Platinum,2,22000,430.0HP 7.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,At least 1 accident or damage reported,48950
2121,Ford,Expedition Max Limited,2,6200,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,41500
2137,Ford,F-150 Lariat,2,4500,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,45000
2198,Ford,Bronco Base,2,6200,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,7-Speed M/T,At least 1 accident or damage reported,37000
2452,Ford,Explorer Limited,2,64552,3.0L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,None reported,54900
2654,Ford,Expedition Max Limited,2,670,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,58900
