id,brand,model,model_year,milage,engine,transmission,accident,price
903,McLaren,720S Performance,6,66250,4.0L V8 32V MPFI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,None reported,40995
4344,McLaren,570S Base,6,19162,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,58000
6024,McLaren,570S Spider,6,15629,3.8L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,84645
16173,McLaren,570S Spider,6,49860,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,75000
23362,McLaren,720S Performance,6,5918,4.0L V8 32V MPFI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,None reported,279900
32270,McLaren,570S Spider,6,49860,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,157500
35400,McLaren,570S Base,6,28000,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,39900
43675,McLaren,570S Spider,6,48600,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,54543
46799,McLaren,570S Base,6,30200,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,139000
50326,McLaren,570S Base,6,10500,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,55000
