id,brand,model,model_year,milage,engine,transmission,accident,price
801,Mitsubishi,Eclipse Spyder GT,17,136400,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,7500
1101,Mitsubishi,Eclipse Spyder GS,17,186040,140.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5100
3061,Mitsubishi,Lancer Evolution MR,17,94500,286.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,15000
8222,Mitsubishi,Lancer Evolution Base,17,90200,271.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,9499
14358,Mitsubishi,Eclipse Spyder GT,17,136400,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,15900
15916,Mitsubishi,Eclipse Spyder GT,17,25882,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,3750
18395,Mitsubishi,Eclipse Spyder GT,17,120321,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,14900
18858,Mitsubishi,Lancer Evolution Base,17,91812,271.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,9750
24567,Mitsubishi,Eclipse Spyder GT,17,169613,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,7900
25997,Mitsubishi,Eclipse Spyder GT,17,136400,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,6000
26155,Mitsubishi,Eclipse Spyder GS,17,232492,140.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,3600
27957,Mitsubishi,Lancer Evolution IX,17,94500,286.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,9000
28849,Mitsubishi,Eclipse Spyder GT,17,62930,140.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,7500
29927,Mitsubishi,Montero Limited,17,130000,215.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,14500
33060,Mitsubishi,Montero Limited,17,150000,240.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,5500
35291,Mitsubishi,Outlander Sport ES,17,113000,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,11500
39696,Mitsubishi,Eclipse Spyder GT,17,120010,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,9999
44848,Mitsubishi,Eclipse Spyder GT,17,136400,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,At least 1 accident or damage reported,6750
48083,Mitsubishi,Eclipse Spyder GT,17,136400,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,6700
48968,Mitsubishi,Eclipse Spyder GT,17,95212,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,5949
49437,Mitsubishi,Eclipse Spyder GT,17,151544,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,16490
50944,Mitsubishi,Eclipse Spyder GT,17,64552,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,3600
