id,brand,model,model_year,milage,engine,transmission,accident,price
701,Buick,Envision Essence,7,81880,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,None reported,22495
1984,Buick,Enclave Leather,7,67500,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,27500
5122,Buick,LaCrosse Base,7,54000,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,21000
9896,Buick,LaCrosse Leather,7,73049,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,20784
17465,Buick,Enclave Premium,7,134655,3.6L V6 24V GDI DOHC,6-Speed Automatic,At least 1 accident or damage reported,32662
19156,Buick,LaCrosse Base,7,89352,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,19999
23274,Buick,Enclave Leather,7,100795,3.6L V6 24V GDI DOHC,6-Speed Automatic,None reported,24991
27427,Buick,Envision Essence,7,139105,2.5L I4 16V GDI DOHC,6-Speed Automatic,At least 1 accident or damage reported,17550
29397,Buick,Enclave Avenir,7,69289,3.6L V6 24V GDI DOHC,6-Speed Automatic,None reported,274900
38411,Buick,Enclave Leather,7,57912,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,18795
44317,Buick,Enclave Premium,7,139105,3.5L V6 24V GDI DOHC,6-Speed Automatic,At least 1 accident or damage reported,17550
46234,Buick,Enclave Premium,7,139105,3.6L V6 24V GDI DOHC,6-Speed Automatic,None reported,17550
46633,Buick,Enclave Premium,7,112552,3.6L V6 24V GDI DOHC,6-Speed Automatic,At least 1 accident or damage reported,144664
47013,Buick,Enclave Leather,7,68653,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,24995
47163,Buick,Enclave Leather,7,85149,3.6L V6 24V GDI DOHC,6-Speed Automatic,At least 1 accident or damage reported,24999
52101,Buick,Enclave Premium,7,68871,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,29444
