id,brand,model,model_year,milage,engine,transmission,accident,price
10205,Volvo,CTS 2.0L Turbo Luxury,12,135000,265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,13000
19865,Volvo,XC90 3.2 Premier Plus,12,196000,240.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,14000
24436,Volvo,XC60 3.2,12,102000,240.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,None reported,17000
27167,Volvo,S60 B5 Inscription,12,104000,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,20000
31825,Volvo,XC60 3.2,12,102000,240.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,16500
35599,Volvo,XC90 3.2,12,87092,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,17800
36359,Volvo,XC70 T6 Platinum,12,67000,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,15900
46733,Volvo,C30 T5 Premier Plus,12,142000,227.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,None reported,11500
47326,Volvo,S80 T6,12,800,281.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,9800
47402,Volvo,S60 T6 Momentum,12,59271,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,7700
49113,Volvo,C70 T5,12,127273,218.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,None reported,16770
50564,Volvo,XC70 T6 Platinum,12,69000,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,35000
