id,brand,model,model_year,milage,engine,transmission,accident,price
360,Mazda,Mazda3 i Touring,9,72000,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,18900
4686,Mazda,Mazda3 i SV,9,124000,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,21900
5575,Mazda,Mazda6 i Touring,9,124000,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,11990
5966,Mazda,Mazda3 i Touring,9,124000,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,12500
6360,Mazda,CX-30 Premium Package,9,62200,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,21500
7764,Mazda,Mazda3 FWD w/Preferred Package,9,51300,2.5L I4 16V GDI DOHC,6-Speed Automatic,None reported,25980
8337,Mazda,Mazda6 i Touring,9,119500,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,17000
8537,Mazda,Mazda6 i Touring,9,119500,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,13000
9811,Mazda,Mazda3 i SV,9,72000,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,23000
10260,Mazda,Mazda3 s Sport,9,107500,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,10500
11202,Mazda,Mazda6 i Touring,9,74000,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,23300
11758,Mazda,Mazda6 i Touring,9,91700,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,17000
12570,Mazda,Mazda6 i Touring,9,120000,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,11500
12806,Mazda,Mazda6 i Touring,9,124000,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,34500
14148,Mazda,Mazda6 i Touring,9,64532,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,21000
15984,Mazda,Mazda6 i Touring,9,85385,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,15550
16270,Mazda,Mazda3 i Sport,9,122000,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,11500
16278,Mazda,Mazda6 i Grand Touring,9,124000,184.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,19000
16551,Mazda,Mazda3 i Touring,9,134000,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,At least 1 accident or damage reported,19900
18184,Mazda,Mazda3 i Touring,9,119500,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,22999
18655,Mazda,Mazda3 i SV,9,126700,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,14000
18701,Mazda,Mazda3 i SV,9,92000,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,15500
