id,brand,model,model_year,milage,engine,transmission,accident,price
2172,Bentley,Continental GT W12,8,61160,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,98000
4142,Bentley,Bentayga W12 Signature,8,51808,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,44950
9520,Bentley,Continental GT V8 S,8,18950,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,52000
10799,Bentley,Continental GTC Base,8,67250,552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,18200
14336,Bentley,Continental GT W12,8,14684,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,131000
18588,Bentley,Continental GT W12,8,61160,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,20995
21948,Bentley,Continental GT W12,8,18069,6.0L W12 48V PDI DOHC Twin Turbo,6-Speed Automatic,None reported,68590
22290,Bentley,Continental GTC V8,8,31500,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,175000
23935,Bentley,Continental GT W12,8,14684,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,184606
26873,Bentley,Continental GT W12,8,61160,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,98000
28119,Bentley,Bentayga V8,8,56946,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,209995
28764,Bentley,Continental GT W12,8,14269,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,99750
29590,Bentley,Continental GT W12,8,149437,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,13700
30150,Bentley,Continental GT W12,8,8100,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,75500
31097,Bentley,Continental GT W12,8,79000,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,124990
33293,Bentley,Continental GTC Base,8,79422,616.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,84500
34438,Bentley,Continental GT V8 S,8,31500,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,103900
34496,Bentley,Continental GT V8 S,8,31500,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,103900
45974,Bentley,Continental GT W12,8,61160,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,None reported,98000
48924,Bentley,Continental GT W12,8,61160,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,57000
50153,Bentley,Continental GT W12,8,96000,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,17900
52874,Bentley,Continental GT V8 S,8,80400,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,31450
