id,brand,model,model_year,milage,engine,transmission,accident,price
3416,Hummer,H2 Base,20,173452,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,A/T,None reported,5000
6070,Hummer,H2 Base,20,179400,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,7390
7722,Hummer,H2 Base,20,156350,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,3990
16101,Hummer,H2 Base,20,134000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,9500
25431,Hummer,H2 Base,20,130000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,6500
30083,Hummer,H2 Base,20,130000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,24500
34042,Hummer,H2 Base,20,130000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,27000
34166,Hummer,H2 Base,20,103000,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,8200
46840,Hummer,H2 Base,20,160900,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,6500
53960,Hummer,H2 Base,20,170000,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,7495
