id,brand,model,model_year,milage,engine,transmission,accident,price
28,Volkswagen,Jetta 1.4T SE,9,96000,150.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,12000
1136,Volkswagen,CC 2.0T Sport,9,99700,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,12500
4855,Volkswagen,Touareg TDI Lux,9,163000,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,At least 1 accident or damage reported,23950
5681,Volkswagen,Jetta SportWagen SE,9,98700,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,None reported,14980
7061,Volkswagen,Golf GTI 2.0T SE 4-Door,9,87500,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,18000
10317,Volkswagen,Touareg TDI Lux,9,15167,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,None reported,39900
10438,Volkswagen,Jetta 1.4T SE,9,76000,150.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,15900
13684,Volkswagen,Golf R 4-Door w/DCC & Navigation,9,79635,292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,20150
14005,Volkswagen,Golf GTI 2.0T SE 4-Door,9,83280,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,12599
15167,Volkswagen,Tiguan 2.0T SE,9,112000,184.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,11900
15697,Volkswagen,Touareg TDI Lux,9,125000,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,6-Speed A/T,At least 1 accident or damage reported,14500
16019,Volkswagen,Jetta 1.4T R-Line,9,96000,147.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,7599
17698,Volkswagen,Golf GTI 2.0T Autobahn 4-Door,9,86818,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,18200
18083,Volkswagen,Beetle 2.0T S,9,83280,174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,9499
19157,Volkswagen,Golf SportWagen TSI S 4-Door,9,89500,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,14999
19787,Volkswagen,Jetta 1.4T SE,9,52000,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,At least 1 accident or damage reported,15500
20645,Volkswagen,Golf SportWagen TSI SE,9,109000,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,16500
21161,Volkswagen,Golf GTI 2.0T SE 4-Door,9,89000,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,13000
23172,Volkswagen,Jetta S,9,89190,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,None reported,11995
23747,Volkswagen,Golf GTI 2.0T Autobahn 4-Door,9,85385,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,21500
25217,Volkswagen,Golf GTI 2.0T Autobahn 4-Door,9,85000,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,22500
28279,Volkswagen,Golf Auto TSI S,9,138415,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,6500
28759,Volkswagen,Touareg TDI Lux,9,75000,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,12000
30062,Volkswagen,Golf Auto TSI S,9,108000,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,19998
32873,Volkswagen,Golf SportWagen TSI S 4-Door,9,126760,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,20900
33619,Volkswagen,Golf GTI 2.0T SE 4-Door,9,96000,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,19990
34510,Volkswagen,Golf Auto TSI S,9,107543,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,17995
37000,Volkswagen,Golf SportWagen TSI S 4-Door,9,103748,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,16500
37959,Volkswagen,Golf SportWagen TSI S 4-Door,9,152000,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,9995
38004,Volkswagen,Golf GTI 2.0T Autobahn 4-Door,9,94500,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,3999
43030,Volkswagen,Golf GTI 2.0T SE 4-Door,9,125559,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,14945
50520,Volkswagen,Golf R 4-Door,9,102750,256.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,15000
51283,Volkswagen,Golf Auto TSI S,9,107543,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,13200
52575,Volkswagen,Golf Auto TSI S,9,95798,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,14980
54031,Volkswagen,Golf GTI 2.0T SE 4-Door,9,87892,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,20000
