id,brand,model,model_year,milage,engine,transmission,accident,price
193,RAM,1500 Classic Tradesman,5,26177,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,47500
339,RAM,1500 Tradesman/Express,5,61802,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,45900
580,RAM,2500 Tradesman,5,52000,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,42000
1763,RAM,1500 Classic Warlock,5,36757,3.6L V6 24V MPFI DOHC Flexible Fuel,8-Speed Automatic,None reported,26691
1902,RAM,1500 Big Horn,5,70968,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,51900
1943,RAM,1500 Big Horn,5,35003,5.7L V8 16V MPFI OHV,9-Speed Automatic,None reported,42995
1953,RAM,2500 Laramie,5,107714,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,31900
2002,RAM,ProMaster 2500 High Roof,5,40000,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,44000
2374,RAM,2500 Laramie,5,26339,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,27450
2893,RAM,1500 Rebel,5,54800,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,At least 1 accident or damage reported,38500
3499,RAM,2500 Tradesman,5,32000,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,46500
5493,RAM,1500 Classic Tradesman,5,32000,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,62900
6048,RAM,2500 Laramie,5,6548,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,64995
6106,RAM,1500 Limited,5,41000,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,34700
6127,RAM,1500 Laramie,5,61341,5.7L V8 16V MPFI OHV,6-Speed Automatic,At least 1 accident or damage reported,34084
6151,RAM,1500 Longhorn,5,73837,5.7L V8 16V MPFI OHV,Automatic,None reported,35113
6192,RAM,1500 Limited,5,22000,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,44800
6292,RAM,1500 Limited,5,22000,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,63900
7345,RAM,2500 Big Horn,5,97000,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,A/T,At least 1 accident or damage reported,48000
7994,RAM,ProMaster 2500 High Roof,5,48000,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,39990
8006,RAM,2500 Laramie,5,81000,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,42000
8416,RAM,2500 Laramie,5,18526,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,At least 1 accident or damage reported,46999
8552,RAM,1500 Rebel,5,51000,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,53800
9170,RAM,2500 Laramie,5,65000,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,27999
9653,RAM,1500 Laramie,5,18051,5.7L V8 16V MPFI OHV,8-Speed Automatic,None reported,26599
10007,RAM,ProMaster 2500 High Roof,5,88000,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,30000
10188,RAM,1500 Big Horn,5,41789,5.7L V8 16V MPFI OHV,Automatic,None reported,32769
