id,brand,model,model_year,milage,engine,transmission,accident,price
1262,Chevrolet,Caprice Classic Base,28,100500,–,A/T,None reported,12500
1637,Chevrolet,Camry Solara SLE,28,119000,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,M/T,None reported,19500
6001,Chevrolet,Firebird Trans Am,28,239000,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,8000
10473,Chevrolet,Caprice Classic Base,28,94000,–,4-Speed A/T,None reported,7500
11002,Chevrolet,1500 Cheyenne Extended Cab,28,188000,–,A/T,None reported,16800
13059,Chevrolet,Corvette Base,28,85760,300.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,10500
15036,Chevrolet,Monte Carlo SS,28,64776,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,17000
17669,Chevrolet,Capri XR2,28,167000,–,4-Speed A/T,None reported,220000
20626,Chevrolet,Caprice Classic Base,28,60000,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,6500
26563,Chevrolet,Caprice Classic Base,28,187000,–,4-Speed A/T,None reported,5200
26930,Chevrolet,Caprice Classic Base,28,101750,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,12000
27723,Chevrolet,S-10 LS Crew Cab,28,139000,190.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,5000
27725,Chevrolet,Suburban 2500,28,130000,290.0HP 7.4L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,6500
27744,Chevrolet,Corvette Base,28,85760,300.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,6500
28606,Chevrolet,1500 Cheyenne Extended Cab,28,160265,–,4-Speed A/T,None reported,15000
29818,Chevrolet,Silverado 1500 Base,28,85760,255.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,8500
30556,Chevrolet,Caprice Classic Base,28,60000,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,2000
33022,Chevrolet,Capri XR2,28,94155,–,6-Speed M/T,None reported,10500
34824,Chevrolet,Corvette Base,28,139000,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,23000
40530,Chevrolet,Roadmaster Estate,28,119500,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,16999
41411,Chevrolet,Suburban 2500 LS,28,240000,290.0HP 7.4L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,18500
42199,Chevrolet,1500 Cheyenne Extended Cab,28,38000,–,4-Speed A/T,None reported,70000
43158,Chevrolet,1500 Cheyenne Extended Cab,28,43000,–,A/T,None reported,20000
46077,Chevrolet,1500 Cheyenne Extended Cab,28,50750,–,A/T,None reported,6299
47564,Chevrolet,Caprice Classic Base,28,60000,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,7500
47978,Chevrolet,Roadmaster Estate,28,170000,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,7500
50367,Chevrolet,Caprice Classic Base,28,60000,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,25000
