id,brand,model,model_year,milage,engine,transmission,accident,price
133,Lexus,GX 470 Base,16,123500,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,12500
277,Lexus,LS 460 L,16,102000,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,38500
1047,Lexus,ES 350 Base,16,112000,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,11900
1423,Lexus,GX 470 Base,16,80000,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,8500
1723,Lexus,GX 470 Base,16,170000,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,7495
1845,Lexus,GX 470 Base,16,151544,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,17500
2302,Lexus,IS 350 Base,16,194000,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,3900
2376,Lexus,LS 460 L,16,100000,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,11500
2769,Lexus,LS 460 L,16,25025,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,44999
3099,Lexus,LS 460 L,16,200000,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,4100
3339,Lexus,RX 330 Base,16,151896,230.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,4500
4170,Lexus,IS-F Base,16,41500,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,42000
4366,Lexus,ES 350 Base,16,146000,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,11500
5116,Lexus,SC 430 Base,16,83112,300.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,44249
5263,Lexus,SC 430 Base,16,114287,300.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,9900
5591,Lexus,LS 460 L,16,100000,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,11500
6354,Lexus,RX 350 Base,16,121400,275.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,11400
6845,Lexus,LS 460 L,16,100000,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,7999
7364,Lexus,RX 350 Base,16,167300,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,19500
7673,Lexus,GX 470 Base,16,123500,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,14500
8096,Lexus,ES 350 Base,16,146000,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,12995
8846,Lexus,GX 470 Base,16,152270,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,2900
8894,Lexus,RX 330 Base,16,110000,230.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,6100
9056,Lexus,GX 470 Base,16,123500,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8500
9523,Lexus,IS 300 Base,16,95426,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,7000
9834,Lexus,GX 460 Premium,16,116500,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,24900
10390,Lexus,IS-F Base,16,51354,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,32000
10404,Lexus,LS 460 L,16,200000,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,7100
10724,Lexus,XC70 3.2,16,196000,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,None reported,10000
10840,Lexus,XC90 3.2,16,89500,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,None reported,18500
10966,Lexus,GX 460 Base,16,97097,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,9500
11078,Lexus,GX 470 Base,16,152000,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,6500
11376,Lexus,GX 470 Base,16,122000,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,At least 1 accident or damage reported,17500
11639,Lexus,SC 430 Base,16,109762,300.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,11500
12320,Lexus,ES 350 Base,16,187450,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,5999
12924,Lexus,ES 350 Base,16,122600,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,15900
13145,Lexus,IS-F Base,16,59500,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,29000
13211,Lexus,GX 470 Base,16,142000,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,13000
14322,Lexus,GX 470 Base,16,167500,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,14500
14634,Lexus,GX 470 Base,16,152000,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,9000
15376,Lexus,IS-F Base,16,23151,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,29000
15983,Lexus,GX 470 Base,16,146000,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,8995
16222,Lexus,IS 350 Base,16,100331,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,20000
